中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Chicago,中转,25 ms,672 Mbps,86016 kB/s
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,72 ms,387 Mbps,49561 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,25 ms,102 Mbps,13107 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,45 ms,483 Mbps,61849 kB/s
35.230.79.26,443,35.212.231.200,US,Seattle,隧道,102 ms,341 Mbps,43724 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,40 ms,609 Mbps,78028 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,229 Mbps,29388 kB/s
154.23.240.232,443,154.23.240.232,US,Los Angeles,中转,59 ms,39 Mbps,5113 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,20 ms,528 Mbps,67584 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,21 ms,6 Mbps,832 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,66 ms,44 Mbps,5730 kB/s
129.146.7.98,443,2a09:bac5:60ee:1846::26b:46,US,70 Mbps,9074 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,117 ms,205 Mbps,26316 kB/s
141.148.239.46,443,2606:f240:f00:46c4:0:1222:ba6f:8277,US,Frankfurt,隧道,115 ms,120 Mbps,15462 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,78 ms,45 Mbps,5779 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,12 ms,150 Mbps,19251 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,44 ms,49 Mbps,6389 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,76 ms,233 Mbps,29900 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,103 ms,70 Mbps,9079 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,97 ms,30 Mbps,3851 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,85 ms,271 Mbps,34713 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,97 ms,376 Mbps,48230 kB/s
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,30 ms,3 Mbps,507 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,93 ms,44 Mbps,5655 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,167 Mbps,21401 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,75 ms,333 Mbps,42700 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,62 ms,447 Mbps,57241 kB/s
144.21.51.0,443,2a0b:21c0:1007:1c7:0:6dfd:c957:deda,DE,Frankfurt,隧道,92 ms,134 Mbps,17203 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,93 ms,380 Mbps,48640 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,90 ms,41 Mbps,5268 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,118 ms,41 Mbps,5354 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,111 ms,222 Mbps,28467 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,90 ms,288 Mbps,36864 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,32 ms,58 Mbps,7442 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,15 ms,63 Mbps,8176 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,213 ms,94 Mbps,12083 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,80 ms,279 Mbps,35737 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,228 Mbps,29286 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,202 ms,41 Mbps,5275 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,118 ms,48 Mbps,6196 kB/s
130.162.244.150,443,2a0b:21c0:1007:c7:0:bac9:6027:7e61,DE,Frankfurt,隧道,95 ms,285 Mbps,36556 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,122 ms,310 Mbps,39731 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,98 ms,32 Mbps,4146 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,95 ms,437 Mbps,56012 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,92 ms,284 Mbps,36454 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,235 ms,71 Mbps,9207 kB/s
193.123.81.105,443,193.123.81.105,AE,Paris,中转,191 ms,41 Mbps,5329 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,230 ms,2 Mbps,274 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,155 ms,146 Mbps,18739 kB/s
144.22.252.124,443,144.22.252.124,BR,S
