中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,66 ms,306 Mbps,39219 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,645 Mbps,82636 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,67 ms,255 Mbps,32665 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,57 ms,348 Mbps,44646 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,27 ms,531 Mbps,67993 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,66 ms,290 Mbps,37171 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,12 ms,355 Mbps,45465 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,65 ms,326 Mbps,41779 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,31 ms,507 Mbps,64921 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,57 ms,50 Mbps,6408 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,84 ms,235 Mbps,30105 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,221 Mbps,28364 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,340 Mbps,43622 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,157 ms,262 Mbps,33587 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,58 ms,46 Mbps,5950 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,22 ms,74 Mbps,9542 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,126 ms,381 Mbps,48844 kB/s
192.9.138.241,443,192.9.138.241,,San Jose,中转,0 ms,280 Mbps,35942 kB/s
138.3.254.39,443,138.3.254.39,199 Mbps,25497 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,209 Mbps,26828 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,7 ms,27 Mbps,3533 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,57 ms,43 Mbps,5535 kB/s
129.146.7.98,443,2a09:bac5:60ea:1173::1bd:ea,US,Los Angeles,隧道,57 ms,78 Mbps,10035 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,99 ms,44 Mbps,5655 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,85 ms,214 Mbps,27443 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,82 ms,273 Mbps,35020 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,97 ms,263 Mbps,33689 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,74 ms,37 Mbps,4859 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,93 ms,192 Mbps,24576 kB/s
144.22.252.124,443,144.22.252.124,BR,S
