中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,93 ms,366 Mbps,46899 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,541 Mbps,69324 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,18 ms,521 Mbps,66764 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,66 ms,265 Mbps,33996 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,292 Mbps,37376 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,320 Mbps,40960 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,29 ms,88 Mbps,11366 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,10 ms,800 Mbps,102400 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,78 ms,288 Mbps,36864 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,13 ms,85 Mbps,10956 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,90 ms,25 Mbps,3275 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,45 ms,31 Mbps,4094 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,San Jose,隧道,65 ms,48 Mbps,6159 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,106 ms,46 Mbps,5934 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,92 ms,241 Mbps,30924 kB/s
130.61.23.77,443,130.61.23.77,164 Mbps,20992 kB/s
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,71 ms,309 Mbps,39628 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,199 Mbps,25497 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,85 ms,21 Mbps,2729 kB/s
130.162.231.200,443,2a0b:21c0:100a:1b6:0:7cb2:3b15:3a5,DE,Frankfurt,隧道,90 ms,248 Mbps,31846 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,89 ms,50 Mbps,6477 kB/s
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,74 ms,275 Mbps,35225 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,102 ms,352 Mbps,45158 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,88 ms,286 Mbps,36659 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,115 ms,80 Mbps,10240 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,113 ms,42 Mbps,5449 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,87 ms,263 Mbps,33689 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,252 Mbps,32256 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,118 ms,210 Mbps,26931 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,177 ms,111 Mbps,14233 kB/s
155.248.196.123,443,155.248.196.123,US,Toronto,中转,81 ms,50 Mbps,6402 kB/s
168.138.149.17,443,168.138.149.17,BR,S
