中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,280 Mbps,35840 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,584 Mbps,74854 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,364 Mbps,46694 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,272 Mbps,34816 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,102 ms,318 Mbps,40755 kB/s
130.61.23.77,443,130.61.23.77,194 Mbps,24883 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,24 ms,479 Mbps,61337 kB/s
35.230.79.26,443,35.212.248.117,US,Seattle,隧道,95 ms,404 Mbps,51712 kB/s
35.197.23.75,443,35.212.248.117,US,Seattle,隧道,73 ms,399 Mbps,51097 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,10 ms,66 Mbps,8476 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,100 ms,226 Mbps,28979 kB/s
129.146.7.98,443,2a09:bac5:60ef:1173::1bd:ed,US,Los Angeles,隧道,71 ms,87 Mbps,11161 kB/s
150.230.44.13,443,150.230.44.13,US,Los Angeles,中转,93 ms,230 Mbps,29491 kB/s
129.146.46.164,443,129.146.46.164,300 Mbps,38502 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,19 ms,681 Mbps,87244 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,69 ms,276 Mbps,35430 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,6 ms,38 Mbps,4871 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,10 ms,39 Mbps,5050 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,102 ms,48 Mbps,6260 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,240 Mbps,30720 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,102 ms,49 Mbps,6366 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,103 ms,201 Mbps,25804 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,173 ms,15 Mbps,1948 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,93 ms,49 Mbps,6281 kB/s
155.248.196.123,443,155.248.196.123,US,Toronto,中转,72 ms,46 Mbps,5982 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,74 ms,45 Mbps,5776 kB/s
143.47.190.37,443,163.123.193.6,DE,Frankfurt,隧道,100 ms,126 Mbps,16179 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,91 ms,260 Mbps,33382 kB/s
144.24.182.205,443,2a0b:21c0:1007:1cb:0:727e:cb52:e3,DE,Frankfurt,隧道,108 ms,110 Mbps,14131 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,69 ms,286 Mbps,36659 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,102 ms,42 Mbps,5467 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,75 ms,257 Mbps,32972 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,114 ms,228 Mbps,29184 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,125 ms,80 Mbps,10240 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,186 ms,128 Mbps,16486 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,105 ms,249 Mbps,31948 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,110 ms,47 Mbps,6042 kB/s
168.138.149.17,443,168.138.149.17,BR,S
