中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,81 ms,47 Mbps,6043 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,18 ms,539 Mbps,69017 kB/s
158.101.209.49,443,2a0b:21c0:100a:1b2:0:b91a:75c:6976,DE,Frankfurt,隧道,88 ms,275 Mbps,35225 kB/s
158.178.147.110,443,2606:f240:f00:a683:0:1890:83b2:7b5b,US,Frankfurt,隧道,98 ms,249 Mbps,31948 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,31 ms,762 Mbps,97587 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,13 ms,382 Mbps,48947 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,69 ms,387 Mbps,49561 kB/s
129.146.7.98,443,2a09:bac5:60eb:183c::26a:78,US,Los Angeles,隧道,74 ms,83 Mbps,10649 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,293 Mbps,37580 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,41 ms,687 Mbps,87961 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,89 ms,45 Mbps,5856 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,225 Mbps,28876 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,104 ms,45 Mbps,5762 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,86 ms,30 Mbps,3852 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,7 ms,382 Mbps,48947 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,9 ms,65 Mbps,8349 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,77 ms,396 Mbps,50790 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,81 ms,49 Mbps,6381 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,110 ms,43 Mbps,5536 kB/s
141.144.196.172,443,2a0b:21c0:100a:1b0:0:2e15:dae0:4676,DE,Frankfurt,隧道,100 ms,260 Mbps,33280 kB/s
130.162.217.245,443,98.98.166.182,US,Frankfurt,隧道,122 ms,272 Mbps,34816 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,101 ms,225 Mbps,28876 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,238 Mbps,30515 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,84 ms,285 Mbps,36556 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,114 ms,260 Mbps,33382 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,69 ms,7 Mbps,1000 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,80 ms,376 Mbps,48230 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,89 ms,358 Mbps,45875 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,203 ms,110 Mbps,14131 kB/s
140.238.82.132,443,2a0b:21c0:100a:1b5:0:88b2:c5ed:e2ff,DE,Frankfurt,隧道,105 ms,242 Mbps,31027 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,146 Mbps,18739 kB/s
144.24.53.45,443,144.24.53.45,US,Los Angeles,中转,70 ms,50 Mbps,6462 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,110 ms,46 Mbps,5943 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,89 ms,260 Mbps,33280 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,44 Mbps,5638 kB/s
