中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,432 Mbps,55296 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,23 ms,616 Mbps,78950 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,42 ms,615 Mbps,78745 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,67 ms,310 Mbps,39731 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,90 ms,48 Mbps,6242 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,67 ms,335 Mbps,42905 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,94 ms,224 Mbps,28672 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,248 Mbps,31744 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,80 ms,268 Mbps,34406 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,85 ms,312 Mbps,40038 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,80 ms,369 Mbps,47308 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,70 ms,272 Mbps,34918 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,260 Mbps,33280 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,84 ms,46 Mbps,5971 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,204 Mbps,26214 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,95 ms,169 Mbps,21708 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,34 ms,944 Mbps,120832 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,89 ms,276 Mbps,35430 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,99 ms,221 Mbps,28364 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,252 Mbps,32358 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,96 ms,281 Mbps,36044 kB/s
193.123.60.37,443,2a0b:21c0:1007:1c8:0:c6c2:a994:65c1,DE,Frankfurt,隧道,100 ms,133 Mbps,17100 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,102 ms,158 Mbps,20275 kB/s
132.226.31.178,443,2a09:bac5:60ef:1173::1bd:56,US,Los Angeles,隧道,77 ms,47 Mbps,6023 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,77 ms,376 Mbps,48128 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,88 ms,1 Mbps,132 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,65 ms,9 Mbps,1171 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,107 ms,33 Mbps,4346 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,21 ms,40 Mbps,5174 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,199 ms,106 Mbps,13619 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,173 ms,106 Mbps,13619 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,18 ms,53 Mbps,6847 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,48 ms,449 Mbps,57548 kB/s
192.9.158.188,443,192.9.158.188,US,San Jose,中转,98 ms,268 Mbps,34406 kB/s
141.145.199.188,443,141.145.199.188,FR,,中转,81 ms,268 Mbps,34304 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,198 ms,90 Mbps,11571 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,220 ms,2 Mbps,324 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,80 ms,40 Mbps,5185 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,41 ms,536 Mbps,68608 kB/s
141.147.48.139,443,2a0b:21c0:1007:c9:0:8e23:c20d:8ba0,DE,Frankfurt,隧道,142 ms,158 Mbps,20275 kB/s
204.110.220.3,443,204.110.220.133,US,,隧道,95 ms,148 Mbps,18944 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,125 ms,403 Mbps,51609 kB/s
146.56.46.84,443,146.56.46.84,KR,Seoul,中转,188 ms,34 Mbps,4354 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,85 ms,197 Mbps,25292 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,225 ms,30 Mbps,3944 kB/s
3.127.55.133,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,96 ms,22 Mbps,2830 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,88 ms,116 Mbps,14950 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,222 ms,30 Mbps,3841 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,152 ms,0 Mbps,62 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,108 ms,265 Mbps,33996 kB/s
44.230.218.23,443,52.35.136.129,US,,隧道,98 ms,5 Mbps,675 kB/s
150.230.121.114,443,2a0b:21c0:100a:1f9:0:3526:db38:1605,DE,Frankfurt,隧道,130 ms,134 Mbps,17203 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,109 ms,34 Mbps,4419 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,105 ms,167 Mbps,21401 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,116 ms,240 Mbps,30720 kB/s
18.156.209.101,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,99 ms,284 Mbps,36352 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,230 ms,7 Mbps,968 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,236 ms,78 Mbps,9997 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,123 ms,25 Mbps,3204 kB/s
150.230.149.208,443,150.230.149.208,DE,,中转,121 ms,87 Mbps,11161 kB/s
3.66.115.225,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,104 ms,249 Mbps,31948 kB/s
103.137.63.3,443,61.224.127.155,TW,,隧道,219 ms,78 Mbps,9993 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,204 ms,73 Mbps,9470 kB/s
