中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,26 ms,786 Mbps,100659 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,339 Mbps,43417 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,70 ms,263 Mbps,33689 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,75 ms,348 Mbps,44646 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,70 ms,382 Mbps,48947 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,294 Mbps,37683 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,73 ms,403 Mbps,51609 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,267 Mbps,34201 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,54 ms,368 Mbps,47104 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,72 ms,386 Mbps,49459 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,256 Mbps,32768 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,83 ms,46 Mbps,5912 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,75 ms,321 Mbps,41164 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,69 ms,272 Mbps,34918 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,75 ms,309 Mbps,39628 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,77 ms,359 Mbps,45977 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,74 ms,0 Mbps,109 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,102 ms,47 Mbps,6096 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,217 Mbps,27852 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,45 Mbps,5816 kB/s
3.112.21.102,443,3.112.21.102,JP,Osaka,中转,172 ms,110 Mbps,14131 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,181 ms,38 Mbps,4908 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,181 ms,20 Mbps,2563 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,218 ms,33 Mbps,4322 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,212 ms,22 Mbps,2872 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,234 ms,34 Mbps,4362 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,252 ms,52 Mbps,6717 kB/s
146.56.146.67,443,128.14.110.206,SG,Singapore,隧道,272 ms,34 Mbps,4357 kB/s
64.110.101.125,443,64.110.101.125,JP,Los Angeles,中转,185 ms,125 Mbps,16076 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,206 ms,70 Mbps,9002 kB/s
168.138.165.174,443,168.138.165.174,SG,Newark,中转,237 ms,24 Mbps,3171 kB/s
