中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,29 ms,65 Mbps,8377 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,676 Mbps,86630 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,25 ms,4 Mbps,569 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,50 ms,472 Mbps,60518 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,47 ms,514 Mbps,65843 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,39 ms,515 Mbps,65945 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,48 ms,399 Mbps,51097 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,52 ms,395 Mbps,50585 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,57 ms,327 Mbps,41881 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,50 ms,440 Mbps,56422 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,53 ms,401 Mbps,51404 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,103 ms,47 Mbps,6040 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,125 ms,197 Mbps,25292 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,117 ms,200 Mbps,25600 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,148 ms,44 Mbps,5702 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,118 ms,225 Mbps,28876 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,141 ms,170 Mbps,21811 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,151 ms,42 Mbps,5471 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,148 ms,39 Mbps,5013 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,171 ms,39 Mbps,5108 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,191 ms,9 Mbps,1264 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,117 ms,43 Mbps,5563 kB/s
8.222.156.205,443,8.219.69.217,SG,Singapore,隧道,201 ms,27 Mbps,3458 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,218 ms,39 Mbps,5080 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,230 ms,48 Mbps,6185 kB/s
130.162.36.198,443,2606:f240:f00:b2ed:0:4385:b4a4:7472,US,Salt Lake City,隧道,120 ms,89 Mbps,11468 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,66 ms,271 Mbps,34713 kB/s
