中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,69 ms,312 Mbps,40038 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,136 ms,276 Mbps,35430 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,201 Mbps,25804 kB/s
141.147.108.192,443,2a0b:21c0:100a:1b1:0:2ff5:2215:7efc,DE,Frankfurt,隧道,92 ms,204 Mbps,26112 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,102 ms,37 Mbps,4760 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,67 ms,287 Mbps,36761 kB/s
150.230.238.226,443,150.230.238.226,IN,Mumbai,中转,190 ms,88 Mbps,11264 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,95 Mbps,12185 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,101 ms,296 Mbps,37990 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,82 ms,277 Mbps,35532 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,83 ms,311 Mbps,39833 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,67 ms,46 Mbps,5947 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,98 ms,65 Mbps,8386 kB/s
158.101.204.169,443,2a0b:21c0:100a:1fa:0:f963:76bc:fd9c,DE,Frankfurt,隧道,156 ms,237 Mbps,30412 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,236 ms,228 Mbps,29286 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,87 ms,17 Mbps,2276 kB/s
146.56.46.84,443,2603:c022:8007:a810::dcba,KR,Seoul,隧道,193 ms,38 Mbps,4922 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,198 ms,93 Mbps,11980 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,185 ms,74 Mbps,9499 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,85 ms,45 Mbps,5853 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,187 ms,75 Mbps,9694 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,129 ms,36 Mbps,4733 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,204 ms,62 Mbps,8042 kB/s
144.21.53.157,443,2603:c020:c005:8f7e:e75d:1445:1607:a7f3,GB,Manchester,隧道,85 ms,78 Mbps,10035 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,207 ms,47 Mbps,6107 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,108 ms,7 Mbps,931 kB/s
152.70.88.98,443,2a09:bac5:4752:1482::20b:8d,KR,Seoul,隧道,193 ms,12 Mbps,1553 kB/s
140.238.28.86,443,140.238.28.86,KR,Seoul,中转,195 ms,66 Mbps,8549 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,184 ms,32 Mbps,4173 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,224 ms,2 Mbps,268 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,190 ms,83 Mbps,10649 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,210 ms,30 Mbps,3864 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,193 ms,41 Mbps,5374 kB/s
140.238.33.161,443,2603:c021:8002:900:4858:eede:fd8a:dd52,JP,Tokyo,隧道,215 ms,65 Mbps,8376 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,181 ms,51 Mbps,6586 kB/s
140.238.18.74,443,140.238.18.74,KR,Seoul,中转,197 ms,38 Mbps,4882 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,193 ms,78 Mbps,10035 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,307 ms,55 Mbps,7090 kB/s
146.56.153.6,443,146.56.153.6,KR,Seoul,中转,193 ms,16 Mbps,2144 kB/s
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,229 ms,53 Mbps,6786 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,221 ms,64 Mbps,8248 kB/s
152.70.232.151,443,152.70.232.151,KR,Seoul,中转,192 ms,36 Mbps,4611 kB/s
138.2.51.87,443,138.2.51.87,JP,Osaka,中转,205 ms,22 Mbps,2869 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,220 ms,56 Mbps,7290 kB/s
146.56.43.53,443,146.56.43.53,KR,Seoul,中转,193 ms,71 Mbps,9128 kB/s
152.70.235.207,443,152.70.235.207,KR,Seoul,中转,193 ms,33 Mbps,4261 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,198 ms,23 Mbps,3017 kB/s
131.186.57.111,443,131.186.57.111,JP,Tokyo,中转,217 ms,68 Mbps,8756 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,345 ms,30 Mbps,3948 kB/s
129.159.130.38,443,129.159.130.38,IL,Marseille,中转,135 ms,38 Mbps,4882 kB/s
149.129.8.215,443,47.254.87.121,4 Mbps,565 kB/s
132.226.7.217,443,132.226.7.217,JP,Tokyo,中转,215 ms,36 Mbps,4610 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,194 ms,67 Mbps,8624 kB/s
158.101.148.105,443,158.101.148.105,JP,Tokyo,中转,252 ms,43 Mbps,5563 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,18 ms,651 Mbps,83353 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,26 ms,54 Mbps,6962 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,180 ms,135 Mbps,17305 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,61 ms,1 Mbps,135 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,86 ms,241 Mbps,30924 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,161 ms,27 Mbps,3577 kB/s
132.226.31.178,443,2a09:bac1:76a0:e18::c:330,US,Los Angeles,隧道,66 ms,46 Mbps,5952 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,96 ms,44 Mbps,5696 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,182 ms,41 Mbps,5346 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,198 ms,79 Mbps,10137 kB/s
146.56.179.91,443,146.56.179.91,KR,Seoul,中转,193 ms,4 Mbps,615 kB/s
140.238.23.148,443,2a09:bac5:4750:1a14::299:4f,KR,Seoul,隧道,301 ms,33 Mbps,4268 kB/s
130.162.143.219,443,130.162.143.219,KR,Seoul,中转,193 ms,19 Mbps,2492 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,222 ms,70 Mbps,8969 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,218 ms,34 Mbps,4400 kB/s
152.69.171.12,443,152.69.171.12,AU,Sydney,中转,202 ms,35 Mbps,4545 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,209 ms,0 Mbps,49 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,209 ms,11 Mbps,1411 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,224 ms,36 Mbps,4728 kB/s
132.226.7.222,443,132.226.7.222,JP,Tokyo,中转,233 ms,64 Mbps,8273 kB/s
193.123.229.5,443,2602:ffe4:407:20da:0:fbe3:a923:4d59,SG,Singapore,隧道,250 ms,47 Mbps,6108 kB/s
