中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,6 Mbps,782 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,748 Mbps,95744 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,65 ms,330 Mbps,42291 kB/s
35.197.23.75,443,35.212.217.120,US,Seattle,隧道,70 ms,388 Mbps,49664 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,392 Mbps,50278 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,60 ms,405 Mbps,51916 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,64 ms,328 Mbps,41984 kB/s
35.230.79.26,443,35.212.217.120,US,Seattle,隧道,72 ms,358 Mbps,45875 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,43 Mbps,5509 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,242 Mbps,31027 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,380 Mbps,48640 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,219 Mbps,28057 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,73 ms,304 Mbps,39014 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,116 ms,302 Mbps,38707 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,100 ms,260 Mbps,33382 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,94 ms,52 Mbps,6674 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,158 ms,133 Mbps,17100 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,179 ms,42 Mbps,5429 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,172 ms,42 Mbps,5443 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,202 ms,40 Mbps,5237 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,224 ms,11 Mbps,1451 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,237 ms,32 Mbps,4155 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,214 ms,9 Mbps,1235 kB/s
