中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.18.130.65,443,192.18.130.65,US,San Jose,中转,25 ms,753 Mbps,96460 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,13 ms,960 Mbps,122880 kB/s
34.82.76.253,443,34.169.18.214,US,Seattle,隧道,41 ms,628 Mbps,80486 kB/s
35.197.23.75,443,35.212.152.186,US,Seattle,隧道,64 ms,572 Mbps,73318 kB/s
35.230.79.26,443,35.212.152.186,US,Seattle,隧道,49 ms,600 Mbps,76902 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,46 ms,1112 Mbps,142336 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,31 ms,336 Mbps,43008 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,52 ms,269 Mbps,34508 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,65 ms,433 Mbps,55500 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,78 ms,40 Mbps,5145 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,32 ms,287 Mbps,36761 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,60 ms,6 Mbps,889 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,43 ms,374 Mbps,47923 kB/s
141.144.199.182,443,2a0b:21c0:100a:1fa:0:1b6d:b0e2:ae9,DE,Frankfurt,隧道,147 ms,119 Mbps,15257 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,81 ms,360 Mbps,46080 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,155 ms,200 Mbps,25600 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,135 ms,48 Mbps,6176 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,32 ms,48 Mbps,6218 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,53 ms,8 Mbps,1055 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,153 ms,45 Mbps,5867 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,79 ms,20 Mbps,2595 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,165 ms,140 Mbps,18022 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,155 ms,143 Mbps,18329 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,76 ms,49 Mbps,6285 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,130 ms,215 Mbps,27545 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,147 ms,17 Mbps,2256 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,133 ms,149 Mbps,19148 kB/s
130.162.144.191,443,2a09:bac5:4757:1a14::299:22,KR,Seoul,隧道,157 ms,42 Mbps,5429 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,160 ms,43 Mbps,5625 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,136 ms,38 Mbps,4982 kB/s
155.248.181.189,443,155.248.181.189,JP,Tokyo,中转,186 ms,41 Mbps,5372 kB/s
144.21.42.109,443,2a0b:21c0:100a:1b3:0:e4d2:246f:da55,DE,Frankfurt,隧道,139 ms,138 Mbps,17715 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,160 ms,140 Mbps,17920 kB/s
149.129.8.215,443,47.88.8.186,,colo.txt:San Jose,隧道,0 ms,3 Mbps,494 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,191 ms,104 Mbps,13414 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,156 ms,0 Mbps,56 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,162 ms,41 Mbps,5313 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,132 ms,141 Mbps,18124 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,90 ms,22 Mbps,2846 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,201 ms,98 Mbps,12595 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,182 ms,43 Mbps,5591 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,67 ms,33 Mbps,4243 kB/s
141.148.236.214,443,2a0b:21c0:100a:1b0:0:7b2c:6be7:b47f,DE,Frankfurt,隧道,171 ms,133 Mbps,17100 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,143 ms,159 Mbps,20377 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,218 ms,123 Mbps,15769 kB/s
144.22.252.124,443,144.22.252.124,BR,S
