中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.18.130.65,443,192.18.130.65,US,San Jose,中转,61 ms,460 Mbps,58880 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,17 ms,1048 Mbps,134144 kB/s
35.197.23.75,443,35.212.152.186,US,Seattle,隧道,57 ms,445 Mbps,57036 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,56 ms,18 Mbps,2333 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,57 ms,500 Mbps,64000 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,399 Mbps,51097 kB/s
141.144.207.131,443,98.98.156.6,DE,Frankfurt,隧道,134 ms,177 Mbps,22732 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,29 ms,3 Mbps,416 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,11 ms,493 Mbps,63180 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,127 ms,87 Mbps,11161 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,63 ms,305 Mbps,39116 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,52 ms,57 Mbps,7403 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,112 ms,213 Mbps,27340 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,121 ms,32 Mbps,4162 kB/s
35.230.79.26,443,35.212.152.186,US,Seattle,隧道,64 ms,447 Mbps,57241 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,407 Mbps,52121 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,66 ms,507 Mbps,64921 kB/s
141.144.199.182,443,2a0b:21c0:100a:1fa:0:1b6d:b0e2:ae9,DE,Frankfurt,隧道,116 ms,168 Mbps,21504 kB/s
34.82.76.253,443,34.169.18.214,US,Seattle,隧道,49 ms,368 Mbps,47206 kB/s
158.101.209.113,443,2a0b:21c0:1007:cb:0:68e2:36ac:5842,DE,Frankfurt,隧道,113 ms,168 Mbps,21606 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,56 ms,1 Mbps,207 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,152 Mbps,19456 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,52 ms,515 Mbps,65945 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,119 ms,50 Mbps,6499 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,64 ms,260 Mbps,33382 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,126 ms,190 Mbps,24371 kB/s
152.70.56.130,443,2606:f240:f00:6acf:0:5775:b81b:54e9,US,Frankfurt,隧道,112 ms,176 Mbps,22630 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,29 ms,80 Mbps,10342 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,128 ms,196 Mbps,25190 kB/s
132.226.132.131,443,2a0b:21c0:1007:1ca:0:92b:12ac:6a77,DE,Frankfurt,隧道,115 ms,212 Mbps,27238 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,118 ms,188 Mbps,24064 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,134 ms,229 Mbps,29388 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,57 ms,392 Mbps,50176 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,118 ms,46 Mbps,6006 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,223 ms,106 Mbps,13619 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,38 ms,69 Mbps,8956 kB/s
144.22.252.124,443,144.22.252.124,BR,S
