中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,72 ms,348 Mbps,44646 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,13 ms,32 Mbps,4189 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,39 ms,597 Mbps,76492 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,42 ms,28 Mbps,3592 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,73 ms,339 Mbps,43417 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,37 ms,532 Mbps,68096 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,73 ms,340 Mbps,43520 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,100 ms,256 Mbps,32870 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,84 ms,317 Mbps,40652 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,121 ms,284 Mbps,36454 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,90 ms,342 Mbps,43827 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,9 ms,36 Mbps,4730 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,24 ms,88 Mbps,11366 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,73 ms,372 Mbps,47718 kB/s
130.61.23.77,443,130.61.23.77,DE,215 Mbps,27545 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,106 ms,212 Mbps,27238 kB/s
193.123.60.41,443,2a0b:21c0:100a:1b1:0:59a:ab98:a27a,DE,Frankfurt,隧道,104 ms,234 Mbps,30003 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,70 ms,39 Mbps,5102 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,30 ms,58 Mbps,7471 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,125 ms,38 Mbps,4890 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,97 ms,49 Mbps,6347 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,65 ms,321 Mbps,41164 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,85 ms,26 Mbps,3441 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,94 ms,221 Mbps,28364 kB/s
129.80.240.73,443,2604:980:1003:ed:0:bb94:5912:f402,US,Ashburn,隧道,36 ms,622 Mbps,79667 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,87 ms,304 Mbps,38912 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,80 ms,164 Mbps,21094 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,21 ms,1 Mbps,182 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,86 ms,311 Mbps,39833 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,44 ms,38 Mbps,4939 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,74 ms,420 Mbps,53862 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,91 ms,2 Mbps,340 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,77 ms,307 Mbps,39321 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,181 ms,117 Mbps,15052 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,98 ms,263 Mbps,33689 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,87 ms,48 Mbps,6231 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,81 ms,400 Mbps,51302 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,204 Mbps,26214 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,98 ms,44 Mbps,5715 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,96 ms,45 Mbps,5840 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,120 ms,156 Mbps,20070 kB/s
141.144.202.248,443,2a0b:21c0:1007:1c7:0:dee9:a42c:dcf7,DE,Frankfurt,隧道,98 ms,230 Mbps,29491 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,191 ms,80 Mbps,10342 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,221 ms,0 Mbps,27 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,216 ms,21 Mbps,2766 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,215 ms,94 Mbps,12083 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,101 ms,17 Mbps,2227 kB/s
143.47.189.4,443,2606:f240:f00:2be4:0:9b01:eb8d:ac36,US,Frankfurt,隧道,104 ms,214 Mbps,27443 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,214 ms,78 Mbps,10035 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,204 ms,68 Mbps,8755 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,123 ms,147 Mbps,18841 kB/s
130.162.144.191,443,2a09:bac1:3f40:90::20b:8d,KR,Seoul,隧道,202 ms,31 Mbps,4094 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,99 ms,74 Mbps,9593 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,195 ms,85 Mbps,10956 kB/s
152.70.254.192,443,217.142.144.225,KR,Seoul,隧道,217 ms,83 Mbps,10649 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,211 ms,80 Mbps,10342 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,213 ms,67 Mbps,8636 kB/s
155.248.181.189,443,155.248.181.189,JP,Tokyo,中转,225 ms,36 Mbps,4670 kB/s
152.69.232.160,443,128.14.104.155,SG,Singapore,隧道,270 ms,48 Mbps,6264 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,271 ms,30 Mbps,3872 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,235 ms,33 Mbps,4344 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,263 ms,2 Mbps,275 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,243 ms,23 Mbps,3038 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,211 ms,37 Mbps,4803 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,227 ms,17 Mbps,2264 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,216 ms,43 Mbps,5553 kB/s
8.212.48.236,443,47.76.21.93,HK,Hong Kong,隧道,267 ms,75 Mbps,9636 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,282 ms,8 Mbps,1136 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,267 ms,0 Mbps,4 kB/s
138.2.75.4,443,2603:c024:4512:f299:ad15:4581:5af6:8a,SG,Singapore,隧道,240 ms,64 Mbps,8296 kB/s
8.222.130.116,443,8.219.116.219,SG,Singapore,隧道,261 ms,2 Mbps,315 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,201 ms,89 Mbps,11468 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,233 ms,70 Mbps,8992 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,256 ms,55 Mbps,7137 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,218 ms,30 Mbps,3925 kB/s
8.219.216.7,443,8.219.66.146,SG,Singapore,隧道,253 ms,50 Mbps,6420 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,224 ms,60 Mbps,7778 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,242 ms,55 Mbps,7123 kB/s
