中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,89 Mbps,11468 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,26 ms,641 Mbps,82124 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,58 ms,392 Mbps,50176 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,72 ms,345 Mbps,44236 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,70 ms,308 Mbps,39526 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,54 ms,385 Mbps,49356 kB/s
35.230.79.26,443,35.212.212.40,US,Seattle,隧道,70 ms,330 Mbps,42291 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,81 ms,42 Mbps,5403 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,71 ms,287 Mbps,36761 kB/s
35.197.23.75,443,35.212.212.40,US,Seattle,隧道,75 ms,344 Mbps,44134 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,262 Mbps,33587 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,73 ms,220 Mbps,28262 kB/s
143.47.176.251,443,163.123.193.7,DE,Frankfurt,隧道,94 ms,208 Mbps,26624 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,65 ms,0 Mbps,85 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,249 Mbps,31948 kB/s
132.226.134.15,443,2606:f240:f00:a683:0:2509:ff11:37b7,DE,Frankfurt,隧道,95 ms,210 Mbps,26931 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,99 ms,47 Mbps,6057 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,44 Mbps,5717 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,175 ms,100 Mbps,12800 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,173 ms,38 Mbps,4875 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,174 ms,37 Mbps,4760 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,178 ms,8 Mbps,1082 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,180 ms,20 Mbps,2673 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,10 Mbps,1314 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,217 ms,7 Mbps,937 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,237 ms,40 Mbps,5181 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,229 ms,35 Mbps,4559 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,203 ms,32 Mbps,4150 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,201 ms,34 Mbps,4468 kB/s
168.138.212.80,443,168.138.212.80,JP,Singapore,中转,178 ms,37 Mbps,4790 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,216 ms,0 Mbps,2 kB/s
