中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,9 ms,808 Mbps,103424 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,16 ms,7 Mbps,970 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,46 ms,314 Mbps,40243 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,52 ms,424 Mbps,54272 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,318 Mbps,40755 kB/s
34.82.76.253,443,35.227.144.152,US,Seattle,隧道,51 ms,399 Mbps,51097 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,57 ms,410 Mbps,52531 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,459 Mbps,58777 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,112 ms,242 Mbps,31027 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,107 ms,48 Mbps,6182 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,113 ms,190 Mbps,24371 kB/s
152.70.62.177,443,2606:f240:f00:dd8d:0:5e7f:463d:6d85,DE,Munich,隧道,116 ms,182 Mbps,23347 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,112 ms,191 Mbps,24473 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,143 ms,140 Mbps,17920 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,161 ms,38 Mbps,4954 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,167 ms,36 Mbps,4608 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,111 ms,47 Mbps,6076 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,203 ms,32 Mbps,4102 kB/s
8.219.151.64,443,47.84.41.244,SG,Singapore,隧道,213 ms,37 Mbps,4785 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,224 ms,55 Mbps,7055 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,230 ms,15 Mbps,2035 kB/s
