中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,4 ms,920 Mbps,117760 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,5 ms,1880 Mbps,240640 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,6 ms,1712 Mbps,219136 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,6 ms,1976 Mbps,252928 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,686 Mbps,87859 kB/s
35.197.23.75,443,35.212.176.58,US,Seattle,隧道,21 ms,960 Mbps,122880 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,27 ms,928 Mbps,118784 kB/s
35.230.79.26,443,35.212.176.58,US,Seattle,隧道,22 ms,824 Mbps,105472 kB/s
129.146.46.164,443,129.146.46.164,US,Phoenix,中转,53 ms,375 Mbps,48025 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,70 ms,372 Mbps,47616 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,77 ms,3 Mbps,446 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,138 ms,44 Mbps,5732 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,124 ms,46 Mbps,5946 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,218 Mbps,27955 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,123 ms,46 Mbps,5990 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,174 ms,42 Mbps,5395 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,152 ms,46 Mbps,5915 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,160 ms,121 Mbps,15564 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,173 ms,124 Mbps,15872 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,145 Mbps,18636 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,177 ms,95 Mbps,12185 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,182 ms,4 Mbps,609 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,138 ms,147 Mbps,18841 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,163 ms,40 Mbps,5133 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,176 ms,28 Mbps,3652 kB/s
