中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,29 ms,340 Mbps,43520 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,47 ms,656 Mbps,83968 kB/s
192.9.138.241,443,192.9.138.241,1192 Mbps,152576 kB/s
129.146.7.98,443,2a09:bac5:60ec:78::c:3a1,US,Los Angeles,隧道,17 ms,78 Mbps,9993 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,60 ms,368 Mbps,47206 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,43 ms,832 Mbps,106496 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,9 ms,1056 Mbps,135168 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,48 ms,696 Mbps,89190 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,21 ms,1488 Mbps,190464 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,36 ms,856 Mbps,109568 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,25 ms,888 Mbps,113664 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,17 ms,424 Mbps,54374 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,60 ms,382 Mbps,48947 kB/s
138.3.254.39,443,138.3.254.39,,colo.txt:Frankfurt,中转,0 ms,112 Mbps,14336 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,47 ms,411 Mbps,52633 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,141 ms,140 Mbps,18022 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,130 ms,131 Mbps,16793 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,57 ms,390 Mbps,49971 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,178 Mbps,22835 kB/s
