中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.224.237,US,Seattle,隧道,37 ms,848 Mbps,108544 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,30 ms,585 Mbps,74956 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,28 ms,57 Mbps,7411 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,39 ms,960 Mbps,122880 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,21 ms,824 Mbps,105472 kB/s
47.253.129.190,443,47.253.129.190,US,Ashburn,中转,80 ms,29 Mbps,3834 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,4 ms,2144 Mbps,274432 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,9 ms,703 Mbps,90009 kB/s
35.197.23.75,443,35.212.224.237,US,Seattle,隧道,39 ms,800 Mbps,102400 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,59 ms,436 Mbps,55910 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,13 ms,160 Mbps,20480 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,21 ms,63 Mbps,8132 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,115 ms,220 Mbps,28160 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,81 ms,20 Mbps,2680 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,82 ms,342 Mbps,43827 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,76 ms,384 Mbps,49254 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,17 ms,466 Mbps,59699 kB/s
132.226.31.178,443,2a09:bac1:7680:e18::26b:7b,US,Los Angeles,隧道,33 ms,42 Mbps,5377 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,156 ms,105 Mbps,13516 kB/s
132.226.172.153,443,107.151.176.66,US,Los Angeles,隧道,174 ms,104 Mbps,13312 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,174 ms,43 Mbps,5557 kB/s
158.101.215.34,443,2a0b:21c0:1007:c9:0:ea3f:7f9f:d02f,DE,Frankfurt,隧道,161 ms,105 Mbps,13516 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,87 ms,47 Mbps,6107 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,190 ms,3 Mbps,445 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,184 ms,112 Mbps,14336 kB/s
152.70.249.79,443,107.151.176.202,US,Los Angeles,隧道,163 ms,101 Mbps,13004 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,171 ms,135 Mbps,17305 kB/s
144.22.252.124,443,144.22.252.124,BR,S
