中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.46.188.190,443,2a09:bac1:76c0:118::312:1c,US,Toronto,隧道,25 ms,117 Mbps,15052 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,1040 Mbps,133120 kB/s
35.197.23.75,443,34.168.81.122,US,Seattle,隧道,52 ms,394 Mbps,50483 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,22 ms,661 Mbps,84684 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,51 ms,53 Mbps,6797 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,52 ms,428 Mbps,54886 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,244 Mbps,31334 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,50 ms,445 Mbps,57036 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,51 ms,408 Mbps,52326 kB/s
35.230.79.26,443,34.168.81.122,US,Seattle,隧道,61 ms,404 Mbps,51814 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,345 Mbps,44236 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,105 ms,148 Mbps,19046 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,172 Mbps,22118 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,68 ms,47 Mbps,6018 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,51 ms,372 Mbps,47616 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,22 ms,270 Mbps,34611 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,84 ms,458 Mbps,58675 kB/s
84.235.173.139,443,163.123.193.10,DE,Frankfurt,隧道,163 ms,199 Mbps,25497 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,105 ms,482 Mbps,61747 kB/s
144.21.35.5,443,2a0b:21c0:100a:1b2:0:10a:3e32:d171,DE,Frankfurt,隧道,107 ms,112 Mbps,14336 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,411 Mbps,52633 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,52 ms,180 Mbps,23040 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,57 ms,565 Mbps,72396 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,64 ms,88 Mbps,11366 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,31 ms,68 Mbps,8801 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,123 ms,42 Mbps,5389 kB/s
