中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,2 ms,1360 Mbps,174080 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,4 ms,40 Mbps,5126 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,2 ms,1584 Mbps,202752 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,66 ms,77 Mbps,9937 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,76 ms,348 Mbps,44544 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,67 ms,317 Mbps,40652 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,216 Mbps,27750 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,70 ms,95 Mbps,12185 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,83 ms,40 Mbps,5243 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,81 ms,153 Mbps,19660 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,95 ms,44 Mbps,5667 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,69 ms,273 Mbps,35020 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,108 ms,208 Mbps,26624 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,88 ms,266 Mbps,34099 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,293 Mbps,37580 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,77 ms,201 Mbps,25804 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,101 ms,50 Mbps,6485 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,47 Mbps,6084 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,177 ms,3 Mbps,394 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,177 ms,120 Mbps,15462 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,202 ms,82 Mbps,10547 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,174 ms,43 Mbps,5551 kB/s
168.138.212.80,443,168.138.212.80,JP,Osaka,中转,178 ms,37 Mbps,4809 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,182 ms,13 Mbps,1766 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,215 ms,34 Mbps,4408 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,221 ms,0 Mbps,123 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,242 ms,2 Mbps,313 kB/s
158.101.130.149,443,2602:ffe4:407:20da:0:8169:f91b:a497,SG,Singapore,隧道,252 ms,44 Mbps,5718 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,176 ms,42 Mbps,5448 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,260 ms,0 Mbps,125 kB/s
8.219.66.156,443,47.84.40.188,SG,Singapore,隧道,240 ms,16 Mbps,2077 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,352 ms,0 Mbps,14 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,228 ms,0 Mbps,55 kB/s
