中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.46.188.190,443,2a09:bac1:76a0:118::c7:9,US,Buffalo,隧道,35 ms,83 Mbps,10649 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,52 ms,425 Mbps,54476 kB/s
35.202.158.120,443,35.202.158.120,US,Dallas,中转,13 ms,928 Mbps,118784 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,106 ms,113 Mbps,14540 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,33 ms,706 Mbps,90419 kB/s
35.197.23.75,443,34.168.165.202,US,Seattle,隧道,52 ms,454 Mbps,58163 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,71 ms,653 Mbps,83660 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,92 ms,250 Mbps,32051 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,22 ms,30 Mbps,3854 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,52 ms,407 Mbps,52121 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,66 ms,359 Mbps,45977 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,24 ms,783 Mbps,100249 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,53 ms,351 Mbps,44953 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,64 ms,144 Mbps,18432 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,52 ms,45 Mbps,5868 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,33 ms,634 Mbps,81203 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,168 Mbps,21504 kB/s
168.138.71.220,443,168.138.71.220,CA,Montréal,中转,33 ms,55 Mbps,7140 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,431 Mbps,55193 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,82 ms,438 Mbps,56115 kB/s
35.230.79.26,443,34.168.165.202,US,Seattle,隧道,178 ms,400 Mbps,51302 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,445 Mbps,57036 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,84 Mbps,10752 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,52 ms,0 Mbps,4 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,43 Mbps,5593 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,334 Mbps,42803 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,101 ms,198 Mbps,25395 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,54 ms,49 Mbps,6304 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,51 ms,432 Mbps,55296 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,143 ms,112 Mbps,14336 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,125 ms,172 Mbps,22118 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,25 ms,36 Mbps,4631 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,106 ms,160 Mbps,20480 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,52 ms,107 Mbps,13721 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,93 ms,48 Mbps,6203 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,111 ms,47 Mbps,6043 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,104 ms,41 Mbps,5372 kB/s
150.230.122.228,443,2a0b:21c0:100a:1b3:0:3338:b57b:70d3,DE,Frankfurt,隧道,107 ms,109 Mbps,14028 kB/s
138.2.180.100,443,2a0b:21c0:100a:1f9:0:5ad1:8ce6:9a6b,DE,Frankfurt,隧道,160 ms,108 Mbps,13926 kB/s
144.21.36.141,443,163.123.193.23,DE,Frankfurt,隧道,106 ms,103 Mbps,13209 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,105 ms,179 Mbps,22937 kB/s
144.24.189.21,443,144.24.189.21,DE,Frankfurt,中转,110 ms,44 Mbps,5754 kB/s
141.147.44.231,443,2a0b:21c0:1007:1cb:0:5e74:82c7:831a,DE,Frankfurt,隧道,125 ms,164 Mbps,20992 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,185 ms,103 Mbps,13209 kB/s
144.22.252.124,443,144.22.252.124,BR,S
