中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60e9:183c::26a:b4,US,Los Angeles,隧道,66 ms,76 Mbps,9748 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,211 Mbps,27033 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,4 ms,880 Mbps,112640 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,94 ms,49 Mbps,6302 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,75 ms,312 Mbps,39936 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,14 ms,422 Mbps,54067 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,2 ms,75 Mbps,9724 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,83 ms,228 Mbps,29286 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,83 ms,48 Mbps,6266 kB/s
35.197.23.75,443,35.212.229.69,US,Seattle,隧道,74 ms,338 Mbps,43315 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,96 ms,247 Mbps,31641 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,104 ms,336 Mbps,43008 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,239 Mbps,30617 kB/s
144.24.175.174,443,2a0b:21c0:1007:1c8:0:2c79:d317:da3b,DE,Frankfurt,隧道,91 ms,249 Mbps,31948 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,100 ms,305 Mbps,39116 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,88 ms,245 Mbps,31436 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,84 ms,392 Mbps,50176 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,100 ms,259 Mbps,33177 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,86 ms,38 Mbps,4920 kB/s
35.230.79.26,443,35.212.229.69,US,Seattle,隧道,71 ms,360 Mbps,46182 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,75 ms,336 Mbps,43110 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,68 ms,253 Mbps,32460 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,101 ms,215 Mbps,27545 kB/s
152.70.60.159,443,2a0b:21c0:100a:1b0:0:9649:1e63:4afc,DE,Frankfurt,隧道,96 ms,215 Mbps,27545 kB/s
141.148.230.146,443,98.98.156.18,DE,Frankfurt,隧道,88 ms,284 Mbps,36454 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,103 ms,47 Mbps,6083 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,94 ms,3 Mbps,388 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,40 ms,0 Mbps,91 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,232 Mbps,29696 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,101 ms,45 Mbps,5815 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,4 Mbps,569 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,84 ms,327 Mbps,41881 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,170 ms,152 Mbps,19558 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,92 ms,45 Mbps,5847 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,176 ms,120 Mbps,15360 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,199 ms,108 Mbps,13926 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,212 ms,34 Mbps,4408 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,211 ms,83 Mbps,10649 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,243 ms,2 Mbps,271 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,194 ms,80 Mbps,10342 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,1036 ms,53 Mbps,6893 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,225 ms,88 Mbps,11366 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,236 ms,13 Mbps,1704 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,233 ms,33 Mbps,4267 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,212 ms,1 Mbps,175 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,221 ms,71 Mbps,9187 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,252 ms,30 Mbps,3875 kB/s
130.162.144.191,443,2a09:bac5:4732:1a14::299:50,KR,Seoul,隧道,245 ms,31 Mbps,3986 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,232 ms,3 Mbps,464 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,267 ms,25 Mbps,3260 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,254 ms,43 Mbps,5520 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,228 ms,0 Mbps,25 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,189 ms,26 Mbps,3424 kB/s
