中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,40 ms,1104 Mbps,141312 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,22 ms,71 Mbps,9169 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,30 ms,415 Mbps,53145 kB/s
18.216.55.100,443,18.216.55.100,US,Ashburn,中转,40 ms,481 Mbps,61644 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,56 ms,450 Mbps,57651 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,75 ms,468 Mbps,60006 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,40 ms,53 Mbps,6812 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,29 ms,68 Mbps,8741 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,37 ms,2 Mbps,335 kB/s
152.70.52.238,443,2a0b:21c0:100a:1b4:0:f5cd:6b74:460a,DE,Frankfurt,隧道,125 ms,198 Mbps,25395 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,26 ms,66 Mbps,8456 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,130 ms,46 Mbps,5958 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,347 Mbps,44441 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,65 ms,266 Mbps,34099 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,54 ms,509 Mbps,65228 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,138 ms,202 Mbps,25907 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,167 ms,47 Mbps,6029 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,417 Mbps,53452 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,52 ms,451 Mbps,57753 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,72 ms,248 Mbps,31846 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,74 ms,542 Mbps,69427 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,61 ms,345 Mbps,44236 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,31 ms,77 Mbps,9932 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,199 Mbps,25497 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,129 ms,174 Mbps,22323 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,33 ms,77 Mbps,9877 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,48 ms,461 Mbps,59084 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,178 Mbps,22835 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,144 ms,131 Mbps,16793 kB/s
158.101.208.175,443,2a0b:21c0:100a:1f9:0:1a3d:3a62:c2a9,DE,Frankfurt,隧道,120 ms,200 Mbps,25702 kB/s
158.101.201.213,443,2a0b:21c0:1007:1c7:0:e948:9d70:1d11,DE,Frankfurt,隧道,131 ms,169 Mbps,21708 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,58 ms,356 Mbps,45568 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,62 ms,545 Mbps,69836 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,51 ms,565 Mbps,72396 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,191 ms,101 Mbps,13004 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,126 ms,47 Mbps,6129 kB/s
152.70.214.15,443,2603:c021:c000:ba8c:5a47:c0e5:b682:31cb,BR,S
