中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac1:7680:e18::26b:a0,US,Los Angeles,隧道,62 ms,68 Mbps,8790 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,22 ms,73 Mbps,9439 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,12 ms,790 Mbps,101171 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,32 ms,496 Mbps,63590 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,96 ms,48 Mbps,6177 kB/s
35.230.79.26,443,35.212.145.57,US,Seattle,隧道,72 ms,290 Mbps,37171 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,432 Mbps,55398 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,275 Mbps,35225 kB/s
34.82.76.253,443,35.185.242.6,US,Seattle,隧道,70 ms,383 Mbps,49049 kB/s
35.197.23.75,443,35.212.145.57,US,Seattle,隧道,76 ms,336 Mbps,43008 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,96 ms,330 Mbps,42291 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,93 ms,223 Mbps,28569 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,78 ms,224 Mbps,28774 kB/s
193.123.38.223,443,2a0b:21c0:100a:1f9:0:abf3:dba1:7c6d,DE,Frankfurt,隧道,97 ms,229 Mbps,29388 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,101 ms,211 Mbps,27033 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,104 ms,213 Mbps,27340 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,108 ms,43 Mbps,5548 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,304 Mbps,38912 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,104 ms,257 Mbps,32972 kB/s
158.101.217.62,443,2606:f240:f00:83a7:0:a6b2:10fe:568a,US,Frankfurt,隧道,104 ms,209 Mbps,26828 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,75 ms,0 Mbps,102 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,88 ms,49 Mbps,6382 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,87 ms,228 Mbps,29184 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,86 ms,50 Mbps,6406 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,98 ms,44 Mbps,5663 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,167 ms,24 Mbps,3093 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,171 ms,144 Mbps,18432 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,175 ms,158 Mbps,20275 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,233 ms,102 Mbps,13107 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,187 ms,88 Mbps,11264 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,218 ms,37 Mbps,4803 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,210 ms,36 Mbps,4635 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,220 ms,82 Mbps,10547 kB/s
130.162.144.191,443,2a09:bac5:4734:1482::20b:5e,KR,Seoul,隧道,211 ms,31 Mbps,4075 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,225 ms,31 Mbps,4072 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,224 ms,0 Mbps,33 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,225 ms,35 Mbps,4581 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,213 ms,34 Mbps,4403 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,235 ms,56 Mbps,7277 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,209 ms,75 Mbps,9634 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,239 ms,2 Mbps,288 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,229 ms,23 Mbps,3009 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,89 ms,37 Mbps,4823 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,230 ms,3 Mbps,499 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,234 ms,53 Mbps,6868 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,221 ms,12 Mbps,1556 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,202 ms,31 Mbps,4020 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,0 ms,2 Mbps,326 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,72 Mbps,9291 kB/s
