中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,13 ms,1096 Mbps,140288 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,225 Mbps,28876 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,417 Mbps,53452 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,29 ms,398 Mbps,50995 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,69 ms,541 Mbps,69324 kB/s
198.46.188.190,443,2a09:bac5:a5fa:7cd::c7:c,US,Buffalo,隧道,25 ms,87 Mbps,11161 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,50 ms,396 Mbps,50790 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,56 ms,388 Mbps,49664 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,60 ms,808 Mbps,103424 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,77 ms,24 Mbps,3081 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,122 ms,390 Mbps,49971 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,71 ms,715 Mbps,91545 kB/s
35.230.79.26,443,35.233.204.31,US,Seattle,隧道,53 ms,440 Mbps,56422 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,53 ms,134 Mbps,17203 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,59 ms,350 Mbps,44851 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,41 Mbps,5314 kB/s
35.197.23.75,443,35.233.204.31,US,Seattle,隧道,52 ms,436 Mbps,55910 kB/s
168.138.71.220,443,168.138.71.220,CA,Toronto,中转,113 ms,68 Mbps,8821 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,77 ms,48 Mbps,6258 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,176 ms,456 Mbps,58470 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,168 Mbps,21504 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,27 ms,408 Mbps,52224 kB/s
138.3.254.39,443,138.3.254.39,DE,162 Mbps,20787 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,106 ms,88 Mbps,11366 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,54 ms,46 Mbps,5977 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,113 ms,175 Mbps,22425 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,179 ms,199 Mbps,25497 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,100 ms,383 Mbps,49049 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,54 ms,48 Mbps,6194 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,106 ms,41 Mbps,5255 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,364 Mbps,46694 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,78 ms,330 Mbps,42291 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,156 ms,403 Mbps,51609 kB/s
144.21.51.110,443,144.21.51.110,GB,London,中转,104 ms,215 Mbps,27545 kB/s
64.23.181.202,443,2604:a880:4:1d0::2e3:5000,US,San Jose,隧道,52 ms,375 Mbps,48025 kB/s
173.249.207.151,443,2607:9000:8000:22:216:3cff:fe5e:bc07,US,San Jose,隧道,225 ms,49 Mbps,6375 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,113 ms,192 Mbps,24576 kB/s
143.47.253.60,443,2a0b:21c0:1007:c7:0:f8a3:ad79:80b5,DE,Frankfurt,隧道,119 ms,176 Mbps,22528 kB/s
138.3.252.214,443,209.177.81.218,US,Frankfurt,隧道,106 ms,100 Mbps,12902 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,106 ms,42 Mbps,5382 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,213 ms,49 Mbps,6367 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,291 ms,59 Mbps,7558 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,153 ms,39 Mbps,5080 kB/s
152.67.78.184,443,152.67.78.184,CH,Milan,中转,114 ms,40 Mbps,5166 kB/s
152.70.48.51,443,98.98.166.174,AE,Frankfurt,隧道,105 ms,170 Mbps,21811 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,56 ms,282 Mbps,36147 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,179 ms,117 Mbps,15052 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,191 ms,0 Mbps,40 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,222 ms,2 Mbps,326 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,243 ms,33 Mbps,4251 kB/s
204.216.218.114,443,204.216.218.114,IT,Paris,中转,139 ms,48 Mbps,6173 kB/s
8.219.98.13,443,8.219.98.13,SG,Singapore,中转,216 ms,1 Mbps,232 kB/s
8.219.164.237,443,8.219.164.237,SG,Singapore,中转,344 ms,68 Mbps,8829 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,200 ms,32 Mbps,4150 kB/s
146.56.161.229,443,146.56.161.229,KR,Tokyo,中转,172 ms,89 Mbps,11468 kB/s
131.186.62.248,443,131.186.62.248,JP,Tokyo,中转,202 ms,64 Mbps,8256 kB/s
8.210.21.65,443,8.210.21.65,HK,Hong Kong,中转,196 ms,59 Mbps,7576 kB/s
146.56.44.85,443,146.56.44.85,KR,Tokyo,中转,167 ms,31 Mbps,3976 kB/s
8.219.161.129,443,8.219.161.129,SG,Singapore,中转,209 ms,63 Mbps,8156 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,271 ms,62 Mbps,7947 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,56 ms,24 Mbps,3135 kB/s
8.222.222.64,443,8.222.222.64,SG,Singapore,中转,215 ms,19 Mbps,2444 kB/s
8.219.51.211,443,8.219.51.211,SG,Singapore,中转,216 ms,58 Mbps,7435 kB/s
8.222.137.192,443,8.222.137.192,SG,Singapore,中转,285 ms,73 Mbps,9356 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,103 ms,216 Mbps,27648 kB/s
8.219.66.156,443,8.219.66.156,,colo.txt:Los Angeles,中转,0 ms,58 Mbps,7487 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,201 ms,3 Mbps,421 kB/s
18.191.122.211,443,3.130.94.216,US,,隧道,32 ms,276 Mbps,35430 kB/s
8.222.193.65,443,8.222.193.65,SG,Frankfurt,中转,216 ms,56 Mbps,7240 kB/s
8.219.111.175,443,8.219.111.175,SG,Zurich,中转,212 ms,71 Mbps,9214 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,15 ms,403 Mbps,51609 kB/s
18.156.209.101,443,3.68.128.205,DE,,隧道,108 ms,171 Mbps,21913 kB/s
18.185.254.189,443,3.68.128.205,DE,,隧道,112 ms,176 Mbps,22630 kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,217 ms,67 Mbps,8661 kB/s
3.138.59.154,443,3.130.94.216,US,,隧道,41 ms,300 Mbps,38502 kB/s
103.137.63.3,443,122.118.141.200,TW,,隧道,188 ms,44 Mbps,5754 kB/s
3.67.232.136,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,160 ms,156 Mbps,19968 kB/s
204.110.220.3,443,204.110.220.67,US,,隧道,57 ms,271 Mbps,34713 kB/s
43.205.48.107,443,43.205.48.107,IN,,中转,217 ms,50 Mbps,6452 kB/s
8.219.200.145,443,8.219.200.145,SG,Singapore,中转,213 ms,65 Mbps,8371 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,60 ms,387 Mbps,49561 kB/s
143.47.181.5,443,23.236.112.222,AE,Frankfurt,隧道,106 ms,114 Mbps,14643 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,62 ms,266 Mbps,34099 kB/s
8.219.190.62,443,8.219.190.62,SG,Singapore,中转,285 ms,73 Mbps,9346 kB/s
8.219.84.214,443,8.219.84.214,SG,Singapore,中转,301 ms,68 Mbps,8727 kB/s
8.217.121.210,443,8.217.121.210,HK,Hong Kong,中转,190 ms,70 Mbps,9079 kB/s
8.209.124.214,443,2a0b:21c0:1007:1ca:0:2251:f34:2c00,DE,Frankfurt,隧道,112 ms,189 Mbps,24268 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,240 ms,56 Mbps,7179 kB/s
8.222.226.92,443,8.222.226.92,SG,Singapore,中转,216 ms,72 Mbps,9253 kB/s
