中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.152.202,US,Seattle,隧道,50 ms,904 Mbps,115712 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,34 ms,80 Mbps,10240 kB/s
129.146.7.98,443,2a09:bac1:76e0:e18::26a:77,,colo.txt:Los Angeles,隧道,0 ms,58 Mbps,7487 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,35 ms,692 Mbps,88576 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,661 Mbps,84684 kB/s
192.9.138.241,443,192.9.138.241,,San Jose,中转,0 ms,1704 Mbps,218112 kB/s
35.197.23.75,443,35.212.152.202,US,Seattle,隧道,32 ms,661 Mbps,84684 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,28 ms,57 Mbps,7371 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,53 ms,420 Mbps,53760 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,60 ms,371 Mbps,47513 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,45 ms,2048 Mbps,262144 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,3 ms,160 Mbps,20582 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,33 ms,920 Mbps,117760 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,26 ms,67 Mbps,8650 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,61 ms,365 Mbps,46796 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,30 ms,0 Mbps,74 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,194 Mbps,24883 kB/s
132.226.31.178,443,2a09:bac1:7680:e18::26b:11,US,Los Angeles,隧道,18 ms,46 Mbps,6011 kB/s
130.162.144.191,443,2a09:bac5:4756:155::22:136,KR,Seoul,隧道,130 ms,42 Mbps,5482 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,134 ms,5 Mbps,683 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,117 Mbps,15052 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,152 ms,121 Mbps,15564 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,144 ms,149 Mbps,19148 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,129 ms,139 Mbps,17817 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,171 ms,3 Mbps,436 kB/s
141.147.34.224,443,23.236.112.222,DE,Frankfurt,隧道,159 ms,109 Mbps,14028 kB/s
193.123.33.235,443,163.123.193.5,DE,Frankfurt,隧道,158 ms,108 Mbps,13824 kB/s
130.162.143.213,443,2607:a400:a:6b:0:ce7f:2d73:fd62,US,Los Angeles,隧道,145 ms,121 Mbps,15564 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,146 ms,121 Mbps,15564 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,141 ms,12 Mbps,1609 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,161 ms,106 Mbps,13619 kB/s
138.3.254.39,443,138.3.254.39,98 Mbps,12595 kB/s
140.238.6.130,443,107.151.176.202,US,Los Angeles,隧道,148 ms,107 Mbps,13721 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,133 ms,120 Mbps,15360 kB/s
132.226.228.204,443,2607:a400:a:6c:0:e85:f1c1:ab3e,US,Los Angeles,隧道,139 ms,120 Mbps,15360 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,139 ms,49 Mbps,6272 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,131 ms,132 Mbps,16896 kB/s
