中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,338 Mbps,43315 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,22 ms,652 Mbps,83456 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,63 ms,401 Mbps,51404 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,25 ms,1008 Mbps,129024 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,43 ms,26 Mbps,3395 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,37 ms,520 Mbps,66560 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,44 ms,71 Mbps,9158 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,43 ms,1168 Mbps,149504 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,53 ms,7 Mbps,966 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,69 ms,96 Mbps,12390 kB/s
35.230.79.26,443,34.168.0.3,US,Seattle,隧道,65 ms,565 Mbps,72396 kB/s
35.197.23.75,443,34.168.0.3,US,Seattle,隧道,36 ms,542 Mbps,69427 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,146 ms,40 Mbps,5221 kB/s
47.245.120.143,443,47.245.84.175,SG,Singapore,隧道,180 ms,84 Mbps,10854 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,39 ms,552 Mbps,70656 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,120 ms,59 Mbps,7633 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,33 ms,299 Mbps,38297 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,139 ms,122 Mbps,15667 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,58 ms,396 Mbps,50688 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,165 ms,108 Mbps,13824 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,179 Mbps,22937 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,143 ms,5 Mbps,649 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,104 ms,427 Mbps,54681 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,176 ms,1 Mbps,138 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,141 ms,40 Mbps,5224 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,144 ms,116 Mbps,14848 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,145 ms,116 Mbps,14848 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,138 ms,116 Mbps,14950 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,58 ms,399 Mbps,51097 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,137 ms,46 Mbps,5932 kB/s
130.162.153.114,443,2607:a400:a:6c:0:9862:be84:bccd,US,Los Angeles,隧道,172 ms,104 Mbps,13312 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,144 ms,118 Mbps,15155 kB/s
144.22.252.124,443,144.22.252.124,BR,S
