中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,319 Mbps,40857 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,55 ms,372 Mbps,47616 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,52 ms,250 Mbps,32051 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,53 ms,47 Mbps,6037 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,26 ms,455 Mbps,58265 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,374 Mbps,47923 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,55 ms,456 Mbps,58470 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,23 ms,687 Mbps,87961 kB/s
35.197.23.75,443,34.83.206.197,US,Seattle,隧道,103 ms,406 Mbps,52019 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,52 ms,290 Mbps,37171 kB/s
193.122.197.111,443,193.122.197.111,382 Mbps,48947 kB/s
193.122.197.111,,,隧道,0 ms,null Mbps,null kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,54 ms,373 Mbps,47820 kB/s
35.230.79.26,443,34.83.206.197,US,Seattle,隧道,49 ms,472 Mbps,60416 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,121 ms,432 Mbps,55296 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,76 ms,40 Mbps,5229 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,105 ms,195 Mbps,24985 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,46 ms,64 Mbps,8287 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,53 ms,48 Mbps,6168 kB/s
130.61.23.77,443,130.61.23.77,DE,106 Mbps,13619 kB/s
129.146.7.98,443,2a09:bac1:76e0:e18::c:2cf,US,Los Angeles,隧道,72 ms,75 Mbps,9629 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,106 ms,47 Mbps,6038 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,106 ms,285 Mbps,36556 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,19 ms,35 Mbps,4506 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,44 ms,638 Mbps,81715 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,151 ms,126 Mbps,16179 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,161 ms,48 Mbps,6191 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,113 ms,192 Mbps,24576 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,208 Mbps,26726 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,187 Mbps,23961 kB/s
141.144.232.159,443,141.144.232.159,DE,Frankfurt,中转,105 ms,43 Mbps,5574 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,52 ms,53 Mbps,6806 kB/s
141.148.235.244,443,2a0b:21c0:100a:1b5:0:1bc2:aacb:d9b0,DE,Frankfurt,隧道,108 ms,108 Mbps,13926 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,54 ms,112 Mbps,14438 kB/s
141.144.203.231,443,2606:f240:f00:eaf1:0:5e57:a7b3:6603,US,Frankfurt,隧道,106 ms,104 Mbps,13312 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,175 Mbps,22425 kB/s
144.21.51.110,443,144.21.51.110,GB,London,中转,177 ms,199 Mbps,25497 kB/s
141.148.237.209,443,2a0b:21c0:100a:1b1:0:b7fc:fbb9:18d1,DE,Frankfurt,隧道,107 ms,101 Mbps,13004 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,215 ms,67 Mbps,8590 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,191 ms,92 Mbps,11776 kB/s
141.144.201.240,443,2a0b:21c0:1007:1c9:0:8b93:6b73:89ef,DE,Frankfurt,隧道,106 ms,179 Mbps,22937 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,277 ms,42 Mbps,5429 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,218 ms,2 Mbps,324 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,238 ms,18 Mbps,2305 kB/s
8.219.84.214,443,8.219.84.214,SG,Singapore,中转,211 ms,63 Mbps,8081 kB/s
8.219.98.13,443,8.219.98.13,SG,Singapore,中转,214 ms,59 Mbps,7630 kB/s
144.21.42.243,443,98.98.156.22,AE,Frankfurt,隧道,174 ms,102 Mbps,13107 kB/s
193.122.55.197,443,98.98.156.30,AE,Frankfurt,隧道,110 ms,98 Mbps,12595 kB/s
