中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,70 ms,334 Mbps,42803 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,28 Mbps,3670 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,49 Mbps,6319 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,70 ms,333 Mbps,42700 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,220 Mbps,28160 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,88 ms,59 Mbps,7640 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,88 ms,218 Mbps,27955 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,68 ms,289 Mbps,37068 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,74 ms,258 Mbps,33075 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,73 ms,266 Mbps,34099 kB/s
3.144.191.4,443,3.144.191.4,US,Ashburn,中转,17 ms,594 Mbps,76083 kB/s
35.230.79.26,443,35.203.190.52,US,Seattle,隧道,73 ms,290 Mbps,37171 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,207 Mbps,26521 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,100 ms,209 Mbps,26828 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,72 ms,24 Mbps,3093 kB/s
141.144.237.206,443,2a0b:21c0:100a:1f9:0:2c55:352b:c512,DE,Frankfurt,隧道,92 ms,112 Mbps,14438 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,196 Mbps,25088 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,15 ms,52 Mbps,6705 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,38 ms,592 Mbps,75776 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,227 Mbps,29081 kB/s
18.216.55.100,443,18.216.55.100,US,Ashburn,中转,31 ms,355 Mbps,45465 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,340 Mbps,43622 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,42 ms,474 Mbps,60723 kB/s
47.88.93.96,443,47.251.149.48,US,San Jose,隧道,81 ms,2 Mbps,376 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,231 Mbps,29593 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,79 ms,28 Mbps,3590 kB/s
192.18.140.39,443,192.18.140.39,US,San Jose,中转,73 ms,45 Mbps,5813 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,67 ms,332 Mbps,42496 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,67 ms,448 Mbps,57446 kB/s
141.147.107.174,443,2606:f240:f00:dd8d:0:ea36:d275:254e,US,Frankfurt,隧道,96 ms,132 Mbps,16998 kB/s
35.197.23.75,443,35.203.190.52,US,Seattle,隧道,73 ms,298 Mbps,38195 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,196 ms,85 Mbps,10956 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,89 ms,226 Mbps,28979 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,182 ms,61 Mbps,7851 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,93 ms,26 Mbps,3340 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,103 ms,38 Mbps,4977 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,218 ms,2 Mbps,284 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,156 ms,97 Mbps,12492 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,98 ms,79 Mbps,10137 kB/s
143.47.255.172,443,2a0b:21c0:100a:1b6:0:c54a:dc30:34e7,DE,Frankfurt,隧道,100 ms,108 Mbps,13926 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,84 ms,225 Mbps,28876 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,236 ms,75 Mbps,9617 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,97 ms,50 Mbps,6521 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,211 ms,34 Mbps,4394 kB/s
168.138.209.31,443,2a09:bac5:442a:dc::16:16a,JP,Tokyo,隧道,217 ms,31 Mbps,4006 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,201 ms,0 Mbps,31 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,79 ms,46 Mbps,5900 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,86 ms,31 Mbps,4055 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,149 ms,217 Mbps,27852 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,97 ms,112 Mbps,14336 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,66 ms,344 Mbps,44134 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,215 ms,32 Mbps,4174 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,202 ms,35 Mbps,4489 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,74 ms,270 Mbps,34611 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,193 ms,26 Mbps,3389 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,205 ms,74 Mbps,9529 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,226 ms,74 Mbps,9481 kB/s
158.180.79.198,443,158.180.79.198,KR,Seoul,中转,181 ms,87 Mbps,11161 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,200 ms,37 Mbps,4858 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,218 ms,62 Mbps,7989 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,209 ms,37 Mbps,4756 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,230 ms,53 Mbps,6869 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,209 ms,25 Mbps,3251 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,198 ms,0 Mbps,27 kB/s
152.70.235.207,443,152.70.235.207,KR,Seoul,中转,194 ms,28 Mbps,3677 kB/s
8.216.88.20,443,47.251.149.48,US,San Jose,隧道,162 ms,2 Mbps,318 kB/s
152.69.162.101,443,152.69.162.101,AU,Sydney,中转,198 ms,71 Mbps,9091 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,222 ms,65 Mbps,8361 kB/s
158.101.148.105,443,158.101.148.105,JP,Tokyo,中转,215 ms,41 Mbps,5296 kB/s
155.248.184.2,443,155.248.184.2,JP,Tokyo,中转,397 ms,34 Mbps,4431 kB/s
8.209.250.150,443,47.251.149.54,US,San Jose,隧道,159 ms,2 Mbps,337 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,71 ms,0 Mbps,52 kB/s
8.208.115.133,443,47.251.149.52,US,San Jose,隧道,81 ms,2 Mbps,322 kB/s
138.3.210.24,443,2603:c021:800d:a344:0:1::,JP,Tokyo,隧道,221 ms,64 Mbps,8310 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,218 ms,34 Mbps,4357 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,209 ms,1 Mbps,222 kB/s
193.123.81.105,443,193.123.81.105,AE,Paris,中转,187 ms,48 Mbps,6187 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,112 ms,365 Mbps,46796 kB/s
132.226.31.178,443,2a09:bac1:76a0:e18::1bd:9a,US,Los Angeles,隧道,59 ms,39 Mbps,5106 kB/s
141.144.248.89,443,2606:f240:f00:2be4:0:7c4b:5eba:d9a9,US,Frankfurt,隧道,91 ms,232 Mbps,29696 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,84 ms,24 Mbps,3174 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,75 ms,27 Mbps,3579 kB/s
152.70.62.105,443,2a0b:21c0:1007:ca:0:ee65:2e8:6165,DE,Paris,隧道,91 ms,180 Mbps,23040 kB/s
141.147.99.16,443,2a0b:21c0:100a:1b4:0:c59f:5726:3c41,DE,Frankfurt,隧道,93 ms,111 Mbps,14233 kB/s
141.147.65.156,443,2a0b:21c0:1007:c8:0:4c4f:c0a4:5ff7,DE,Frankfurt,隧道,148 ms,148 Mbps,19046 kB/s
152.67.44.30,443,152.67.44.30,BR,São Paulo,中转,118 ms,45 Mbps,5832 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,182 ms,31 Mbps,4036 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,242 ms,80 Mbps,10240 kB/s
131.186.60.210,443,2603:c021:8002:900:8479:146e:b870:4762,JP,Tokyo,隧道,216 ms,34 Mbps,4424 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,202 ms,31 Mbps,3997 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,220 ms,60 Mbps,7752 kB/s
8.211.197.133,443,47.251.149.51,US,San Jose,隧道,80 ms,2 Mbps,313 kB/s
130.162.153.92,443,128.14.110.206,SG,Singapore,隧道,249 ms,43 Mbps,5542 kB/s
152.70.88.98,443,2a09:bac5:4751:155::22:114,KR,Seoul,隧道,194 ms,30 Mbps,3928 kB/s
