中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,2 ms,38 Mbps,4880 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,6 ms,69 Mbps,8907 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,40 ms,536 Mbps,68608 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,30 ms,400 Mbps,51200 kB/s
35.197.23.75,443,35.212.191.179,US,Seattle,隧道,74 ms,368 Mbps,47104 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,90 ms,42 Mbps,5409 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,71 ms,291 Mbps,37273 kB/s
129.146.46.164,443,129.146.46.164,276 Mbps,35430 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,77 ms,250 Mbps,32051 kB/s
35.230.79.26,443,35.212.191.179,US,Seattle,隧道,76 ms,412 Mbps,52838 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,23 ms,571 Mbps,73113 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,84 ms,300 Mbps,38400 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,316 Mbps,40550 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,106 ms,300 Mbps,38400 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,104 ms,27 Mbps,3502 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,104 ms,45 Mbps,5765 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,213 Mbps,27340 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,40 ms,2 Mbps,350 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,79 ms,248 Mbps,31846 kB/s
193.122.62.253,443,2606:f240:f00:dd8d:0:dac6:d34a:153,US,Frankfurt,隧道,119 ms,118 Mbps,15155 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,135 ms,11 Mbps,1459 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,105 ms,250 Mbps,32051 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,253 Mbps,32460 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,93 ms,340 Mbps,43622 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,83 ms,338 Mbps,43315 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,96 ms,236 Mbps,30310 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,66 ms,29 Mbps,3750 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,92 ms,48 Mbps,6255 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,189 ms,120 Mbps,15360 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,114 ms,128 Mbps,16486 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,102 ms,310 Mbps,39731 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,244 ms,88 Mbps,11366 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,84 ms,236 Mbps,30310 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,151 ms,8 Mbps,1086 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,241 ms,2 Mbps,292 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,221 ms,126 Mbps,16179 kB/s
8.219.51.199,443,47.84.41.244,SG,Singapore,隧道,268 ms,46 Mbps,5987 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,246 ms,66 Mbps,8508 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,80 ms,38 Mbps,4918 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,185 ms,3 Mbps,412 kB/s
8.219.145.250,443,8.219.142.198,SG,Singapore,隧道,323 ms,44 Mbps,5743 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,262 ms,80 Mbps,10342 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,277 ms,32 Mbps,4161 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,142 ms,146 Mbps,18739 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,272 ms,34 Mbps,4353 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,113 ms,288 Mbps,36864 kB/s
146.56.129.186,443,146.56.129.186,KR,Seoul,中转,224 ms,70 Mbps,9053 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,108 ms,327 Mbps,41881 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,220 ms,44 Mbps,5667 kB/s
8.212.48.236,443,47.76.21.99,HK,Hong Kong,隧道,254 ms,68 Mbps,8754 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,120 ms,23 Mbps,2949 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,200 ms,75 Mbps,9605 kB/s
146.56.188.113,443,146.56.188.113,KR,Seoul,中转,211 ms,4 Mbps,614 kB/s
