中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,864 Mbps,110592 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,191 Mbps,24473 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,52 ms,442 Mbps,56627 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,72 ms,359 Mbps,45977 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,402 Mbps,51507 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,53 ms,400 Mbps,51302 kB/s
141.147.72.109,443,2606:f240:f00:eaf1:0:3e48:6a47:424d,US,Frankfurt,隧道,107 ms,111 Mbps,14233 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,49 ms,476 Mbps,61030 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,109 ms,170 Mbps,21811 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,12 ms,674 Mbps,86323 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,320 Mbps,40960 kB/s
47.88.93.96,443,47.251.149.49,US,San Jose,隧道,52 ms,3 Mbps,477 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,52 ms,423 Mbps,54169 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,61 ms,7 Mbps,969 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,54 ms,366 Mbps,46899 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::c:37e,US,Los Angeles,隧道,98 ms,1 Mbps,153 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,324 Mbps,41574 kB/s
47.89.182.61,443,47.251.149.49,US,San Jose,隧道,71 ms,2 Mbps,322 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,56 ms,432 Mbps,55398 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,13 ms,784 Mbps,100352 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,26 ms,84 Mbps,10752 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,181 ms,88 Mbps,11264 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,109 ms,173 Mbps,22220 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,56 ms,433 Mbps,55500 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,54 ms,394 Mbps,50483 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,123 ms,162 Mbps,20787 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,412 Mbps,52838 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,173 Mbps,22220 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,53 ms,39 Mbps,4996 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,104 ms,180 Mbps,23040 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,65 ms,414 Mbps,53043 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,186 Mbps,23859 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,109 ms,135 Mbps,17305 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,50 ms,409 Mbps,52428 kB/s
141.144.199.182,443,98.98.166.58,US,Frankfurt,隧道,108 ms,188 Mbps,24166 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,102 ms,38 Mbps,4907 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,167 ms,34 Mbps,4359 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,258 ms,90 Mbps,11571 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,71 ms,19 Mbps,2493 kB/s
193.122.58.158,443,193.122.58.158,DE,Paris,中转,109 ms,42 Mbps,5439 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,207 ms,2 Mbps,357 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,141 ms,35 Mbps,4574 kB/s
47.243.236.86,443,47.243.236.86,HK,Hong Kong,中转,193 ms,2 Mbps,321 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,142 ms,128 Mbps,16486 kB/s
152.67.222.167,443,152.67.222.167,KR,Seoul,中转,168 ms,39 Mbps,5115 kB/s
146.56.43.53,443,146.56.43.53,KR,Seoul,中转,191 ms,75 Mbps,9700 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,77 ms,33 Mbps,4268 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,65 ms,259 Mbps,33177 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,52 ms,31 Mbps,4095 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,112 ms,46 Mbps,5968 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,203 ms,65 Mbps,8334 kB/s
140.238.23.148,443,2a09:bac5:4750:1a14::299:4f,KR,Seoul,隧道,194 ms,1 Mbps,183 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,86 ms,446 Mbps,57139 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,104 ms,202 Mbps,25907 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,170 ms,40 Mbps,5171 kB/s
143.47.247.228,443,2a0b:21c0:1007:1c7:0:5857:9709:2874,DE,Paris,隧道,161 ms,182 Mbps,23347 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,176 ms,94 Mbps,12083 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,114 ms,43 Mbps,5548 kB/s
152.70.232.151,443,152.70.232.151,KR,Seoul,中转,191 ms,39 Mbps,5029 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,133 ms,130 Mbps,16691 kB/s
130.162.60.13,443,2a0b:21c0:1007:c8:0:3fc3:5434:ad29,DE,Frankfurt,隧道,109 ms,156 Mbps,20070 kB/s
152.70.88.98,443,2a09:bac1:3f00:90::22:107,KR,Seoul,隧道,194 ms,22 Mbps,2869 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,191 ms,75 Mbps,9616 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,101 ms,180 Mbps,23142 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,211 ms,59 Mbps,7647 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,191 ms,1 Mbps,189 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,225 ms,72 Mbps,9255 kB/s
132.145.80.224,443,132.145.80.224,KR,Seoul,中转,192 ms,66 Mbps,8571 kB/s
146.56.153.6,443,146.56.153.6,KR,Seoul,中转,191 ms,14 Mbps,1895 kB/s
140.238.212.95,443,140.238.212.95,CH,Rome,中转,115 ms,42 Mbps,5437 kB/s
149.129.8.215,443,47.88.55.210,3 Mbps,451 kB/s
47.254.87.121,,,隧道,0 ms,null Mbps,null kB/s
193.122.14.203,443,2606:f240:f00:46c4:0:b7e9:d683:ece1,US,Frankfurt,隧道,110 ms,107 Mbps,13721 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,172 ms,104 Mbps,13414 kB/s
152.70.97.78,443,152.70.97.78,JP,Tokyo,中转,287 ms,67 Mbps,8625 kB/s
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,212 ms,65 Mbps,8434 kB/s
138.2.51.87,443,138.2.51.87,JP,Osaka,中转,309 ms,22 Mbps,2921 kB/s
8.208.115.133,443,47.251.149.52,US,San Jose,隧道,101 ms,2 Mbps,352 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,351 ms,26 Mbps,3359 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,390 ms,78 Mbps,10035 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,307 ms,27 Mbps,3533 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,304 ms,15 Mbps,2009 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,311 ms,27 Mbps,3491 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,307 ms,16 Mbps,2161 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,326 ms,20 Mbps,2584 kB/s
146.56.179.91,443,146.56.179.91,KR,Seoul,中转,191 ms,20 Mbps,2605 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,205 ms,35 Mbps,4550 kB/s
155.248.184.2,443,155.248.184.2,JP,Tokyo,中转,217 ms,19 Mbps,2531 kB/s
