中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,6 ms,7 Mbps,905 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,26 ms,676 Mbps,86528 kB/s
129.146.46.164,443,129.146.46.164,US,320 Mbps,40960 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,57 ms,296 Mbps,37888 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,68 ms,356 Mbps,45670 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,208 Mbps,26624 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,442 Mbps,56627 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,66 ms,300 Mbps,38400 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,90 ms,46 Mbps,5905 kB/s
35.230.79.26,443,35.212.172.135,US,Seattle,隧道,75 ms,349 Mbps,44748 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,67 ms,314 Mbps,40243 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,273 Mbps,35020 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,57 ms,346 Mbps,44339 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,290 Mbps,37171 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,228 Mbps,29184 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,45 Mbps,5801 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,118 Mbps,15155 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,174 ms,34 Mbps,4455 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,168 ms,38 Mbps,4925 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,202 ms,5 Mbps,733 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,196 ms,92 Mbps,11878 kB/s
