中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,18 ms,984 Mbps,125952 kB/s
129.146.7.98,443,2a09:bac5:60ed:78::c:39c,US,Los Angeles,隧道,55 ms,79 Mbps,10137 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,697 Mbps,89292 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,430 Mbps,55091 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,16 ms,46 Mbps,5949 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,421 Mbps,53964 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,48 ms,409 Mbps,52428 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,50 ms,499 Mbps,63897 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,16 ms,1160 Mbps,148480 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,111 ms,221 Mbps,28364 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,49 ms,453 Mbps,58060 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,378 Mbps,48435 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,50 ms,428 Mbps,54784 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,49 ms,479 Mbps,61337 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,47 ms,299 Mbps,38297 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,99 ms,43 Mbps,5598 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,101 ms,178 Mbps,22835 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,118 ms,156 Mbps,19968 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,203 Mbps,26009 kB/s
143.47.252.60,443,2a0b:21c0:1007:c7:0:a7c2:89bf:1f13,DE,Frankfurt,隧道,114 ms,120 Mbps,15360 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,117 ms,48 Mbps,6214 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,157 ms,41 Mbps,5288 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,144 ms,149 Mbps,19148 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,148 ms,1 Mbps,251 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,165 ms,102 Mbps,13107 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,143 ms,41 Mbps,5282 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,195 ms,38 Mbps,4900 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,200 ms,17 Mbps,2256 kB/s
130.162.129.97,443,130.162.140.114,KR,Seoul,隧道,201 ms,92 Mbps,11776 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,215 ms,34 Mbps,4409 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,207 ms,61 Mbps,7845 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,238 ms,20 Mbps,2622 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:9aca:acc0:c40f,SG,Singapore,隧道,222 ms,66 Mbps,8540 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,257 ms,9 Mbps,1223 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,210 ms,3 Mbps,499 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,204 ms,0 Mbps,9 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,157 ms,0 Mbps,45 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,188 ms,0 Mbps,2 kB/s
