中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,28 ms,707 Mbps,90521 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,23 ms,7 Mbps,907 kB/s
35.197.23.75,443,35.212.184.110,US,Seattle,隧道,48 ms,515 Mbps,65945 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,366 Mbps,46899 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,515 Mbps,65945 kB/s
34.82.76.253,443,34.182.31.213,US,Seattle,隧道,51 ms,468 Mbps,60006 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,51 ms,506 Mbps,64819 kB/s
35.230.79.26,443,35.212.184.110,US,Seattle,隧道,48 ms,363 Mbps,46489 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,51 ms,426 Mbps,54579 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,107 ms,50 Mbps,6490 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,119 ms,227 Mbps,29081 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,119 ms,192 Mbps,24576 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,137 ms,192 Mbps,24678 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,129 ms,175 Mbps,22425 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,149 ms,44 Mbps,5639 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,142 ms,44 Mbps,5758 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,145 ms,46 Mbps,5968 kB/s
144.24.85.97,443,168.107.48.201,KR,Seoul,隧道,169 ms,109 Mbps,14028 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,176 ms,43 Mbps,5543 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,120 ms,44 Mbps,5725 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,208 ms,71 Mbps,9147 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,207 ms,39 Mbps,5101 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,195 ms,0 Mbps,97 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,225 ms,5 Mbps,753 kB/s
