中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,25 ms,602 Mbps,77107 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,43 ms,53 Mbps,6837 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,367 Mbps,47001 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,70 ms,353 Mbps,45260 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,70 ms,236 Mbps,30310 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,71 ms,212 Mbps,27136 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,212 Mbps,27136 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,70 ms,356 Mbps,45568 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,244 Mbps,31334 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,296 Mbps,37888 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,89 ms,51 Mbps,6589 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,73 ms,376 Mbps,48230 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,266 Mbps,34099 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,48 Mbps,6229 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,118 ms,46 Mbps,5917 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,100 ms,44 Mbps,5745 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,175 ms,108 Mbps,13824 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,205 ms,17 Mbps,2269 kB/s
168.138.46.67,443,168.138.46.67,JP,Hong Kong,中转,179 ms,39 Mbps,5105 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,211 ms,39 Mbps,5000 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,218 ms,36 Mbps,4704 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,227 ms,63 Mbps,8124 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,241 ms,24 Mbps,3100 kB/s
129.159.84.71,443,129.159.84.71,US,Miami,中转,104 ms,2 Mbps,327 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,225 ms,41 Mbps,5275 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,221 ms,0 Mbps,9 kB/s
