中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,974 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,671 Mbps,85913 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,359 Mbps,45977 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,68 ms,300 Mbps,38400 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,67 ms,279 Mbps,35737 kB/s
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,68 ms,356 Mbps,45568 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,58 ms,316 Mbps,40550 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,69 ms,336 Mbps,43008 kB/s
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,68 ms,351 Mbps,44953 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,68 ms,313 Mbps,40140 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,98 ms,231 Mbps,29593 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,80 ms,244 Mbps,31232 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,95 ms,44 Mbps,5703 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,279 Mbps,35737 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,105 ms,216 Mbps,27648 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,44 Mbps,5747 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,157 ms,120 Mbps,15462 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,172 ms,4 Mbps,632 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,166 ms,116 Mbps,14950 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,169 ms,37 Mbps,4820 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,199 ms,39 Mbps,5018 kB/s
8.219.201.245,443,47.245.114.12,SG,Singapore,隧道,227 ms,57 Mbps,7309 kB/s
