中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,357 Mbps,45772 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,315 Mbps,40345 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,15 ms,1016 Mbps,130048 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,60 ms,277 Mbps,35532 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,170 Mbps,21811 kB/s
35.197.23.75,443,35.212.152.202,US,Seattle,隧道,57 ms,402 Mbps,51507 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,66 ms,424 Mbps,54272 kB/s
35.230.79.26,443,35.212.152.202,US,Seattle,隧道,179 ms,394 Mbps,50483 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,64 ms,7 Mbps,921 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,19 ms,60 Mbps,7710 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,Los Angeles,隧道,0 ms,54 Mbps,7021 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,60 ms,416 Mbps,53350 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,37 ms,488 Mbps,62464 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,51 ms,134 Mbps,17203 kB/s
130.162.175.136,443,2606:f240:f00:6acf:0:fd4c:6069:6e52,US,Frankfurt,隧道,106 ms,199 Mbps,25497 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,437 Mbps,56012 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,54 ms,459 Mbps,58777 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,55 ms,133 Mbps,17100 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,56 ms,436 Mbps,55910 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,146 ms,126 Mbps,16179 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,75 ms,77 Mbps,9932 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,66 ms,33 Mbps,4251 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,68 ms,301 Mbps,38604 kB/s
138.3.254.39,443,138.3.254.39,,colo.txt:Frankfurt,中转,0 ms,155 Mbps,19865 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,105 ms,186 Mbps,23859 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,99 ms,193 Mbps,24780 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,112 ms,44 Mbps,5712 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,97 ms,47 Mbps,6046 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,77 ms,20 Mbps,2571 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,108 ms,40 Mbps,5164 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,59 ms,398 Mbps,50995 kB/s
140.84.179.114,443,140.84.179.114,MX,Atlanta,中转,60 ms,336 Mbps,43008 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,180 Mbps,23142 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,59 ms,404 Mbps,51712 kB/s
193.123.60.41,443,2a0b:21c0:1007:ca:0:caa6:e525:3c2a,DE,Frankfurt,隧道,108 ms,177 Mbps,22732 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,104 ms,27 Mbps,3555 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,113 ms,87 Mbps,11161 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,102 ms,45 Mbps,5788 kB/s
130.162.186.144,443,2a0b:21c0:100a:1b7:0:73b1:d1f8:2ad6,DE,Frankfurt,隧道,109 ms,94 Mbps,12083 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,110 ms,95 Mbps,12185 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,169 Mbps,21708 kB/s
193.123.62.89,443,2a0b:21c0:100a:1b2:0:2ff9:2865:2c2c,DE,Frankfurt,隧道,127 ms,167 Mbps,21401 kB/s
152.70.55.205,443,2606:f240:f00:6acf:0:c44e:27ba:40ac,US,Frankfurt,隧道,108 ms,164 Mbps,20992 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,225 ms,60 Mbps,7779 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,128 ms,23 Mbps,2977 kB/s
141.147.34.169,443,2a0b:21c0:100a:1b4:0:794:f7e3:831a,DE,Frankfurt,隧道,188 ms,167 Mbps,21401 kB/s
130.162.132.84,443,2607:a400:a:6c:0:8b68:4505:5826,US,Los Angeles,隧道,310 ms,68 Mbps,8739 kB/s
131.186.22.181,443,2607:a400:a:6b:0:36ac:9291:391,US,Los Angeles,隧道,202 ms,68 Mbps,8784 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,110 ms,163 Mbps,20889 kB/s
141.144.199.182,443,2a0b:21c0:100a:1f9:0:e8b4:a0ee:ba02,DE,Frankfurt,隧道,108 ms,203 Mbps,26009 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,213 ms,2 Mbps,314 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,101 ms,49 Mbps,6398 kB/s
