中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,55 ms,405 Mbps,51916 kB/s
35.197.23.75,443,34.82.74.154,US,Seattle,隧道,22 ms,864 Mbps,110592 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,633 Mbps,81100 kB/s
132.226.31.178,443,2a09:bac5:60eb:78::c:36a,US,Los Angeles,隧道,82 ms,59 Mbps,7633 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,58 ms,1744 Mbps,223232 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,356 Mbps,45670 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,23 ms,591 Mbps,75673 kB/s
35.230.79.26,443,34.82.74.154,US,Seattle,隧道,42 ms,896 Mbps,114688 kB/s
47.253.100.59,443,47.253.100.59,US,Ashburn,中转,69 ms,204 Mbps,26112 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,21 ms,872 Mbps,111616 kB/s
192.9.154.127,443,192.9.154.127,US,San Jose,中转,63 ms,824 Mbps,105472 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,67 ms,5 Mbps,660 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,60 ms,367 Mbps,47001 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,69 ms,46 Mbps,5971 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,77 ms,376 Mbps,48128 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,150 ms,42 Mbps,5394 kB/s
47.253.206.29,443,47.253.206.29,US,Ashburn,中转,218 ms,8 Mbps,1073 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,129 ms,135 Mbps,17305 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,149 ms,49 Mbps,6334 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,144 ms,123 Mbps,15769 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,97 ms,377 Mbps,48332 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,133 ms,44 Mbps,5637 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,150 ms,109 Mbps,14028 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,170 ms,3 Mbps,397 kB/s
129.159.248.115,443,98.98.156.14,DE,Frankfurt,隧道,159 ms,82 Mbps,10547 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,136 ms,8 Mbps,1148 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,159 ms,102 Mbps,13107 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,107 ms,173 Mbps,22220 kB/s
8.222.133.159,443,47.236.1.53,SG,Singapore,隧道,170 ms,84 Mbps,10854 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,160 ms,104 Mbps,13312 kB/s
141.144.193.115,443,2a0b:21c0:100a:1b7:0:5b5a:f395:2992,DE,Frankfurt,隧道,157 ms,96 Mbps,12288 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,144 ms,151 Mbps,19353 kB/s
8.212.48.236,443,47.76.21.95,HK,Hong Kong,隧道,210 ms,100 Mbps,12800 kB/s
8.219.98.40,443,8.222.207.55,SG,Singapore,隧道,171 ms,98 Mbps,12595 kB/s
8.222.236.208,443,8.222.236.107,SG,Singapore,隧道,170 ms,91 Mbps,11673 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,221 ms,72 Mbps,9231 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,262 ms,106 Mbps,13619 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,157 ms,42 Mbps,5408 kB/s
8.222.164.214,443,47.245.84.175,SG,Singapore,隧道,350 ms,85 Mbps,10956 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,142 ms,8 Mbps,1115 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,131 ms,113 Mbps,14540 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,139 ms,135 Mbps,17305 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,133 ms,41 Mbps,5300 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,177 ms,104 Mbps,13312 kB/s
141.147.116.232,443,2a0b:21c0:1007:1c8:0:81df:1a26:fc21,DE,Frankfurt,隧道,189 ms,105 Mbps,13516 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,389 ms,40 Mbps,5143 kB/s
130.162.189.173,443,2a0b:21c0:100a:1b4:0:cd1b:bf39:d737,DE,Frankfurt,隧道,156 ms,99 Mbps,12697 kB/s
8.219.5.115,443,8.219.142.198,SG,Singapore,隧道,171 ms,38 Mbps,4911 kB/s
64.110.67.228,443,2602:ffe4:407:21d9:0:d84b:dc24:74f3,SG,Singapore,隧道,211 ms,67 Mbps,8578 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,158 ms,103 Mbps,13209 kB/s
8.219.201.229,443,8.222.222.65,SG,Singapore,隧道,170 ms,105 Mbps,13516 kB/s
8.219.165.203,443,8.222.220.238,SG,Singapore,隧道,172 ms,89 Mbps,11468 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,130 ms,46 Mbps,5987 kB/s
