中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,228 Mbps,29286 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,67 ms,322 Mbps,41267 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,90 ms,223 Mbps,28569 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,284 Mbps,36454 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,15 ms,564 Mbps,72294 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,160 Mbps,20582 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,10 ms,1072 Mbps,137216 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,74 ms,304 Mbps,39014 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,13 ms,523 Mbps,66969 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,70 ms,36 Mbps,4705 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,73 ms,97 Mbps,12492 kB/s
132.226.31.178,443,2a09:bac1:76c0:e18::c:374,US,Los Angeles,隧道,61 ms,42 Mbps,5382 kB/s
130.162.49.248,443,2a0b:21c0:1007:ca:0:c22:2221:4840,DE,Frankfurt,隧道,132 ms,139 Mbps,17817 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,639 Mbps,81817 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,82 ms,44 Mbps,5744 kB/s
140.238.212.95,443,140.238.212.95,CH,Frankfurt,中转,96 ms,41 Mbps,5352 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,78 ms,284 Mbps,36454 kB/s
144.22.252.124,443,144.22.252.124,BR,S
