中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,276 Mbps,35430 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,824 Mbps,105472 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,55 ms,17 Mbps,2196 kB/s
35.230.79.26,443,34.168.136.56,US,Seattle,隧道,54 ms,423 Mbps,54169 kB/s
150.136.241.40,443,150.136.241.40,,colo.txt:Ashburn,中转,0 ms,764 Mbps,97792 kB/s
34.82.76.253,443,34.127.109.144,US,Seattle,隧道,84 ms,424 Mbps,54272 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,120 ms,426 Mbps,54579 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,52 ms,46 Mbps,6002 kB/s
198.46.188.190,443,2a09:bac1:76c0:118::c7:9,US,Buffalo,隧道,35 ms,85 Mbps,10956 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,19 Mbps,2529 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,169 Mbps,21708 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,89 ms,410 Mbps,52531 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,56 ms,47 Mbps,6114 kB/s
35.197.23.75,443,34.168.136.56,US,Seattle,隧道,55 ms,419 Mbps,53657 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,385 Mbps,49356 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,426 Mbps,54579 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,56 ms,402 Mbps,51507 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,53 ms,32 Mbps,4158 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,140 Mbps,18022 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::c:311,US,Los Angeles,隧道,61 ms,100 Mbps,12902 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,106 ms,164 Mbps,20992 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,18 ms,7 Mbps,969 kB/s
152.67.254.70,443,152.67.254.70,US,San Jose,中转,148 ms,38 Mbps,4957 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,95 ms,717 Mbps,91852 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,54 ms,456 Mbps,58368 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,11 ms,409 Mbps,52428 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,197 Mbps,25292 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,215 Mbps,27545 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,51 ms,357 Mbps,45772 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,79 ms,213 Mbps,27340 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,70 ms,77 Mbps,9983 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,105 ms,184 Mbps,23654 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,46 Mbps,5998 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,183 ms,96 Mbps,12288 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,107 ms,35 Mbps,4557 kB/s
143.47.231.33,443,2a0b:21c0:100a:1f9:0:45ce:56e7:5bee,DE,Frankfurt,隧道,107 ms,102 Mbps,13107 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,207 ms,34 Mbps,4362 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,249 ms,98 Mbps,12595 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,123 ms,195 Mbps,24985 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,210 ms,2 Mbps,338 kB/s
141.148.230.23,443,2a0b:21c0:100a:1b4:0:b412:87c6:db82,DE,Frankfurt,隧道,106 ms,100 Mbps,12800 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,207 ms,64 Mbps,8234 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,246 ms,24 Mbps,3097 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,208 ms,53 Mbps,6851 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,169 ms,101 Mbps,13004 kB/s
8.219.4.122,443,8.219.4.122,SG,Singapore,中转,206 ms,76 Mbps,9744 kB/s
47.245.86.230,443,47.245.86.230,SG,Singapore,中转,207 ms,68 Mbps,8771 kB/s
141.147.190.128,443,141.147.190.128,JP,Tokyo,中转,203 ms,34 Mbps,4474 kB/s
8.222.164.209,443,8.222.164.209,SG,Singapore,中转,315 ms,70 Mbps,8986 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,65 ms,21 Mbps,2805 kB/s
3.138.59.154,443,3.130.94.216,US,,隧道,10 ms,748 Mbps,95744 kB/s
8.219.193.202,443,8.219.193.202,SG,Singapore,中转,274 ms,61 Mbps,7857 kB/s
8.219.174.142,443,8.219.174.142,SG,Singapore,中转,318 ms,73 Mbps,9471 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,60 ms,332 Mbps,42598 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,192 ms,0 Mbps,1 kB/s
47.243.173.187,443,47.243.173.187,HK,Hong Kong,中转,209 ms,75 Mbps,9682 kB/s
138.2.18.184,443,138.2.18.184,JP,Tokyo,中转,207 ms,42 Mbps,5442 kB/s
8.219.124.227,443,8.219.124.227,SG,Singapore,中转,206 ms,78 Mbps,10035 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,202 ms,0 Mbps,80 kB/s
8.219.68.162,443,2001:470:35:b48::2,US,Singapore,隧道,206 ms,10 Mbps,1366 kB/s
8.219.161.129,443,8.219.161.129,SG,Singapore,中转,208 ms,53 Mbps,6908 kB/s
8.219.0.162,443,8.219.0.162,SG,Singapore,中转,406 ms,72 Mbps,9299 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,201 ms,38 Mbps,4927 kB/s
8.219.222.98,443,8.219.222.98,SG,Singapore,中转,206 ms,73 Mbps,9416 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,286 ms,47 Mbps,6069 kB/s
8.219.103.65,443,8.219.103.65,SG,Singapore,中转,209 ms,68 Mbps,8796 kB/s
144.22.252.124,443,144.22.252.124,BR,S
