中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,75 ms,307 Mbps,39321 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,72 ms,340 Mbps,43622 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,24 ms,708 Mbps,90726 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,68 ms,306 Mbps,39219 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,9 ms,409 Mbps,52428 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,93 ms,318 Mbps,40755 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,64 ms,328 Mbps,41984 kB/s
35.197.23.75,443,34.82.144.89,US,Seattle,隧道,72 ms,282 Mbps,36147 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,Los Angeles,隧道,0 ms,44 Mbps,5691 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,71 ms,233 Mbps,29900 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,89 ms,49 Mbps,6383 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,140 ms,93 Mbps,11980 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,89 ms,212 Mbps,27238 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,50 ms,516 Mbps,66048 kB/s
34.82.76.253,443,34.168.34.122,US,Seattle,隧道,77 ms,291 Mbps,37273 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,217 Mbps,27852 kB/s
35.230.79.26,443,34.82.144.89,US,Seattle,隧道,66 ms,319 Mbps,40857 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,100 Mbps,12800 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,104 ms,279 Mbps,35737 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,69 ms,300 Mbps,38502 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,45 ms,407 Mbps,52121 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,73 ms,43 Mbps,5595 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,91 ms,43 Mbps,5619 kB/s
158.101.11.22,443,2603:c020:e:4d00:dce9:917b:fdb8:24bc,US,Los Angeles,隧道,73 ms,42 Mbps,5483 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,194 Mbps,24883 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,231 Mbps,29593 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,47 Mbps,6065 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,33 ms,535 Mbps,68505 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,91 ms,201 Mbps,25804 kB/s
47.253.56.77,443,47.253.56.77,US,Ashburn,中转,198 ms,554 Mbps,70963 kB/s
130.61.114.171,443,130.61.114.171,DE,Frankfurt,中转,148 ms,207 Mbps,26521 kB/s
130.162.179.159,443,23.236.112.222,AE,Frankfurt,隧道,93 ms,114 Mbps,14643 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,212 Mbps,27136 kB/s
150.230.47.17,443,150.230.47.17,US,San Jose,中转,75 ms,282 Mbps,36147 kB/s
141.147.19.235,443,98.98.156.10,AE,Frankfurt,隧道,97 ms,117 Mbps,15052 kB/s
129.159.47.255,443,129.159.47.255,US,San Jose,中转,73 ms,43 Mbps,5508 kB/s
138.2.158.187,443,2a0b:21c0:1007:cb:0:c485:f35:dc67,DE,Frankfurt,隧道,95 ms,122 Mbps,15667 kB/s
138.3.222.135,443,138.3.222.135,JP,Tokyo,中转,217 ms,38 Mbps,4985 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,227 ms,70 Mbps,8962 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,225 ms,70 Mbps,8993 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,203 ms,86 Mbps,11059 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,217 ms,33 Mbps,4254 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,220 ms,61 Mbps,7903 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,224 ms,2 Mbps,293 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,220 ms,64 Mbps,8224 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,220 ms,36 Mbps,4700 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,304 ms,32 Mbps,4139 kB/s
18.163.233.64,443,18.163.233.64,HK,Hong Kong,中转,199 ms,75 Mbps,9643 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,186 ms,0 Mbps,86 kB/s
8.222.226.92,443,8.222.226.92,SG,Singapore,中转,221 ms,68 Mbps,8760 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,225 ms,64 Mbps,8260 kB/s
131.186.28.236,443,131.186.28.236,KR,Tokyo,中转,187 ms,25 Mbps,3278 kB/s
8.219.170.232,443,8.219.170.232,SG,Singapore,中转,219 ms,66 Mbps,8469 kB/s
8.219.124.227,443,8.219.124.227,SG,Singapore,中转,224 ms,66 Mbps,8561 kB/s
8.222.208.38,443,8.222.208.38,SG,Singapore,中转,225 ms,66 Mbps,8507 kB/s
47.242.202.230,443,47.242.202.230,HK,Hong Kong,中转,206 ms,55 Mbps,7096 kB/s
152.70.98.174,443,2602:ffe4:407:21d9:0:81ce:a22d:9b17,SG,Singapore,隧道,236 ms,56 Mbps,7249 kB/s
8.219.4.122,443,8.219.4.122,SG,Singapore,中转,222 ms,63 Mbps,8128 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,37 ms,527 Mbps,67481 kB/s
8.222.137.192,443,8.222.137.192,SG,Singapore,中转,219 ms,57 Mbps,7372 kB/s
8.220.202.59,443,8.220.202.59,KR,Seoul,中转,192 ms,15 Mbps,2027 kB/s
44.230.218.23,443,52.35.136.129,US,,隧道,87 ms,8 Mbps,1084 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,82 ms,260 Mbps,33382 kB/s
3.67.232.136,443,3.68.128.205,DE,,隧道,93 ms,230 Mbps,29491 kB/s
18.192.93.64,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,94 ms,233 Mbps,29900 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,93 ms,220 Mbps,28262 kB/s
18.156.209.101,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,93 ms,195 Mbps,24985 kB/s
18.159.105.97,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,91 ms,212 Mbps,27136 kB/s
18.191.122.211,443,3.130.94.216,US,,隧道,22 ms,628 Mbps,80384 kB/s
3.138.59.154,443,3.130.94.216,US,,隧道,31 ms,556 Mbps,71168 kB/s
18.237.22.14,443,18.237.22.14,US,,中转,87 ms,269 Mbps,34508 kB/s
204.110.220.3,443,204.110.220.19,US,,隧道,84 ms,212 Mbps,27238 kB/s
35.157.240.237,443,3.68.128.205,DE,,隧道,91 ms,224 Mbps,28672 kB/s
18.185.254.189,443,3.68.128.205,DE,,隧道,94 ms,211 Mbps,27033 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,86 ms,248 Mbps,31744 kB/s
3.66.115.225,443,3.68.128.205,DE,,隧道,222 ms,214 Mbps,27443 kB/s
34.70.91.86,443,34.70.91.86,US,,中转,101 ms,544 Mbps,69632 kB/s
3.127.55.133,443,3.68.128.205,DE,,隧道,92 ms,203 Mbps,26009 kB/s
3.68.62.122,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,92 ms,198 Mbps,25395 kB/s
34.148.187.247,443,34.148.187.247,US,,中转,22 ms,928 Mbps,118784 kB/s
103.137.63.3,443,122.118.149.124,TW,,隧道,204 ms,72 Mbps,9305 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,222 ms,3 Mbps,484 kB/s
54.203.85.46,443,204.110.220.248,US,,隧道,87 ms,229 Mbps,29388 kB/s
8.219.200.145,443,8.219.200.145,SG,Singapore,中转,224 ms,63 Mbps,8068 kB/s
141.148.243.4,443,2a0b:21c0:1007:1c8:0:e4bf:ca5e:f59a,DE,Frankfurt,隧道,95 ms,181 Mbps,23244 kB/s
8.211.41.74,443,2606:f240:f00:b2ed:0:f72d:ab90:e248,US,Frankfurt,隧道,108 ms,220 Mbps,28160 kB/s
8.219.114.201,443,8.219.114.201,SG,Singapore,中转,224 ms,68 Mbps,8736 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,154 ms,44 Mbps,5682 kB/s
8.219.198.139,443,8.219.198.139,SG,Singapore,中转,224 ms,58 Mbps,7501 kB/s
