中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,13 ms,698 Mbps,89395 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,110 ms,167 Mbps,21401 kB/s
198.46.188.190,443,2a09:bac1:76a0:118::c7:9,US,Buffalo,隧道,26 ms,88 Mbps,11366 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,53 ms,379 Mbps,48537 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,77 ms,25 Mbps,3291 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,173 Mbps,22220 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,22 ms,787 Mbps,100761 kB/s
193.122.197.111,443,193.122.197.111,,colo.txt:Ashburn,中转,0 ms,376 Mbps,48128 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,50 ms,424 Mbps,54374 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,369 Mbps,47308 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,12 ms,517 Mbps,66252 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,432 Mbps,55398 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,49 Mbps,6325 kB/s
129.146.7.98,443,2a09:bac5:60eb:78::c:367,US,Los Angeles,隧道,54 ms,71 Mbps,9200 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,193 Mbps,24780 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,55 ms,413 Mbps,52940 kB/s
35.197.23.75,443,34.168.165.202,US,Seattle,隧道,51 ms,455 Mbps,58265 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,71 ms,706 Mbps,90419 kB/s
34.82.76.253,443,34.127.109.144,US,Seattle,隧道,50 ms,436 Mbps,55808 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,88 ms,0 Mbps,71 kB/s
35.230.79.26,443,34.168.165.202,US,Seattle,隧道,50 ms,439 Mbps,56217 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,106 ms,168 Mbps,21606 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,106 ms,160 Mbps,20480 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,288 Mbps,36864 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,53 ms,46 Mbps,5974 kB/s
130.61.83.37,443,130.61.83.37,DE,Frankfurt,中转,106 ms,199 Mbps,25497 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,65 ms,411 Mbps,52633 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,172 ms,418 Mbps,53555 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,55 ms,468 Mbps,60006 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,52 ms,284 Mbps,36454 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,189 Mbps,24268 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,53 ms,75 Mbps,9706 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,57 ms,29 Mbps,3766 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,194 ms,198 Mbps,25395 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,57 ms,419 Mbps,53657 kB/s
158.101.214.74,443,2a0b:21c0:100a:1b4:0:f842:640c:7d5d,DE,Frankfurt,隧道,106 ms,97 Mbps,12492 kB/s
144.21.51.110,443,144.21.51.110,GB,London,中转,105 ms,212 Mbps,27136 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,194 Mbps,24883 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,125 ms,49 Mbps,6339 kB/s
193.123.56.44,443,2a0b:21c0:1007:c9:0:4bdd:88f3:10de,DE,Frankfurt,隧道,106 ms,183 Mbps,23449 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,202 ms,38 Mbps,4896 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,220 ms,11 Mbps,1443 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,152 ms,113 Mbps,14540 kB/s
141.147.58.104,443,209.177.81.218,US,Frankfurt,隧道,106 ms,108 Mbps,13824 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,174 ms,99 Mbps,12697 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,58 ms,312 Mbps,40038 kB/s
144.21.35.242,443,2a0b:21c0:1007:c9:0:65fc:74a4:37a5,DE,Frankfurt,隧道,144 ms,175 Mbps,22425 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,213 ms,60 Mbps,7798 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,211 ms,72 Mbps,9313 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,220 ms,2 Mbps,304 kB/s
8.219.161.129,443,8.219.161.129,SG,Singapore,中转,210 ms,43 Mbps,5592 kB/s
8.218.87.104,443,8.218.87.104,HK,Hong Kong,中转,193 ms,26 Mbps,3371 kB/s
8.218.148.106,443,8.218.148.106,,,中转,0 ms,5 Mbps,673 kB/s
150.230.20.157,443,163.123.193.4,DE,Frankfurt,隧道,106 ms,173 Mbps,22220 kB/s
168.138.201.0,443,168.138.201.0,JP,Hong Kong,中转,205 ms,28 Mbps,3634 kB/s
8.219.5.10,443,8.219.5.10,SG,Singapore,中转,214 ms,63 Mbps,8072 kB/s
132.145.234.210,443,2606:f240:f00:6acf:0:2768:e5af:56b,US,Frankfurt,隧道,283 ms,140 Mbps,18022 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,212 ms,30 Mbps,3918 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,223 ms,61 Mbps,7886 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,114 ms,22 Mbps,2822 kB/s
8.219.174.142,443,8.219.174.142,SG,Singapore,中转,313 ms,80 Mbps,10240 kB/s
8.219.198.139,443,8.219.198.139,SG,Singapore,中转,220 ms,69 Mbps,8939 kB/s
8.219.60.54,443,8.219.60.54,SG,Singapore,中转,218 ms,71 Mbps,9177 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,202 ms,34 Mbps,4433 kB/s
8.219.170.232,443,8.219.170.232,SG,Singapore,中转,214 ms,70 Mbps,9025 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,208 ms,75 Mbps,9653 kB/s
47.245.86.230,443,47.245.86.230,SG,Singapore,中转,220 ms,68 Mbps,8774 kB/s
131.186.62.248,443,131.186.62.248,JP,Osaka,中转,199 ms,73 Mbps,9380 kB/s
8.219.66.156,443,8.219.66.156,SG,Osaka,中转,219 ms,53 Mbps,6899 kB/s
18.191.122.211,443,3.130.94.216,US,,隧道,39 ms,500 Mbps,64102 kB/s
8.219.200.145,443,8.219.200.145,SG,Singapore,中转,215 ms,70 Mbps,9039 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,226 ms,26 Mbps,3381 kB/s
3.68.62.122,443,3.68.128.205,DE,,隧道,107 ms,180 Mbps,23142 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,100 ms,202 Mbps,25907 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,206 ms,3 Mbps,408 kB/s
141.145.199.188,443,141.145.199.188,FR,,中转,100 ms,118 Mbps,15155 kB/s
3.138.59.154,443,3.130.94.216,US,,隧道,60 ms,1048 Mbps,134144 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,59 ms,392 Mbps,50176 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,44 ms,769 Mbps,98508 kB/s
204.110.220.3,443,204.110.220.67,US,,隧道,62 ms,338 Mbps,43315 kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,213 ms,73 Mbps,9458 kB/s
54.203.85.46,443,204.110.220.80,US,,隧道,59 ms,332 Mbps,42598 kB/s
3.127.55.133,443,3.68.128.205,DE,,隧道,109 ms,190 Mbps,24371 kB/s
35.157.240.237,443,3.68.128.205,DE,,隧道,108 ms,184 Mbps,23654 kB/s
43.204.146.16,443,43.204.146.16,IN,,中转,224 ms,60 Mbps,7718 kB/s
103.137.63.3,443,61.224.98.137,TW,,隧道,193 ms,82 Mbps,10547 kB/s
