中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,37 ms,690 Mbps,88371 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,28 ms,1008 Mbps,129024 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,37 ms,452 Mbps,57856 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,36 ms,706 Mbps,90419 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,34 ms,698 Mbps,89395 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,46 ms,516 Mbps,66150 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,29 ms,992 Mbps,126976 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,39 ms,684 Mbps,87552 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,248 Mbps,31744 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,33 ms,832 Mbps,106496 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,26 ms,684 Mbps,87654 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,122 ms,193 Mbps,24780 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,138 ms,133 Mbps,17100 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,123 ms,48 Mbps,6237 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,136 ms,210 Mbps,26931 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,137 ms,165 Mbps,21196 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,137 ms,48 Mbps,6230 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,143 ms,46 Mbps,6011 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,137 ms,48 Mbps,6180 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,166 ms,46 Mbps,5944 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,197 ms,1 Mbps,189 kB/s
8.219.171.140,443,8.219.69.217,SG,Singapore,隧道,202 ms,27 Mbps,3554 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,138 ms,43 Mbps,5533 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,139 ms,0 Mbps,51 kB/s
