中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,18 ms,652 Mbps,83558 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,49 ms,376 Mbps,48230 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,327 Mbps,41881 kB/s
129.146.7.98,443,2a09:bac5:60eb:1173::1bd:11a,US,Los Angeles,隧道,48 ms,102 Mbps,13107 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,22 ms,928 Mbps,118784 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,16 ms,52 Mbps,6680 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,18 ms,1168 Mbps,149504 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,56 ms,505 Mbps,64716 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,430 Mbps,55091 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,113 ms,202 Mbps,25907 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,51 ms,457 Mbps,58572 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,32 ms,2 Mbps,352 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,50 ms,371 Mbps,47513 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,66 ms,249 Mbps,31948 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,52 ms,532 Mbps,68096 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,410 Mbps,52531 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,54 ms,447 Mbps,57241 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,102 ms,41 Mbps,5294 kB/s
141.144.198.61,443,2a0b:21c0:1007:c9:0:b683:2e71:7ede,DE,Frankfurt,隧道,113 ms,103 Mbps,13209 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,104 ms,197 Mbps,25292 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,113 ms,47 Mbps,6059 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,115 ms,44 Mbps,5744 kB/s
152.70.62.177,443,2a0b:21c0:1007:c8:0:ad7:cc39:830d,DE,Frankfurt,隧道,135 ms,205 Mbps,26316 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,117 ms,45 Mbps,5838 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,121 ms,45 Mbps,5887 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,116 ms,188 Mbps,24064 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,118 ms,204 Mbps,26112 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,145 ms,140 Mbps,18022 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,156 ms,41 Mbps,5348 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,156 ms,2 Mbps,287 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,170 ms,40 Mbps,5221 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,164 ms,30 Mbps,3883 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,191 ms,36 Mbps,4668 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,176 ms,88 Mbps,11264 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,228 ms,2 Mbps,325 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,237 ms,14 Mbps,1798 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,200 ms,36 Mbps,4636 kB/s
158.101.130.149,443,2602:ffe4:407:21d9:0:e650:98e1:b44a,SG,Singapore,隧道,242 ms,71 Mbps,9174 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,215 ms,3 Mbps,493 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,1069 ms,264 Mbps,33894 kB/s
