中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,335 Mbps,42905 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,55 ms,434 Mbps,55603 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,16 ms,500 Mbps,64102 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,21 ms,1032 Mbps,132096 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,106 ms,184 Mbps,23654 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,11 ms,780 Mbps,99840 kB/s
138.2.225.254,443,138.2.225.254,US,San Jose,中转,52 ms,394 Mbps,50483 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,51 ms,7 Mbps,989 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,61 ms,51 Mbps,6584 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,51 ms,412 Mbps,52736 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,29 ms,403 Mbps,51609 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,336 Mbps,43110 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,70 ms,400 Mbps,51200 kB/s
130.162.243.150,443,98.98.156.26,DE,Frankfurt,隧道,105 ms,166 Mbps,21299 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,411 Mbps,52633 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,51 ms,442 Mbps,56627 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,20 ms,60 Mbps,7719 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,52 ms,56 Mbps,7171 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,354 Mbps,45363 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,425 Mbps,54476 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,64 ms,413 Mbps,52940 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,185 Mbps,23756 kB/s
132.226.211.247,443,98.98.166.178,US,Frankfurt,隧道,107 ms,168 Mbps,21504 kB/s
141.148.244.88,443,2a0b:21c0:1007:c8:0:1b80:25a2:7445,DE,Frankfurt,隧道,103 ms,188 Mbps,24064 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,105 ms,152 Mbps,19456 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,104 ms,200 Mbps,25702 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,52 ms,96 Mbps,12390 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,105 ms,211 Mbps,27033 kB/s
150.230.37.254,443,150.230.37.254,US,San Jose,中转,52 ms,293 Mbps,37580 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,126 ms,45 Mbps,5833 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,161 ms,42 Mbps,5462 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,96 ms,43 Mbps,5568 kB/s
143.47.253.139,443,2a0b:21c0:1007:1cb:0:1f13:9042:7a6e,DE,Frankfurt,隧道,106 ms,164 Mbps,20992 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,143 ms,117 Mbps,15052 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,106 ms,172 Mbps,22118 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,58 ms,143 Mbps,18329 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,69 ms,390 Mbps,49971 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,96 ms,217 Mbps,27852 kB/s
129.159.241.69,443,2a0b:21c0:100a:1b1:0:bc86:b736:a52e,DE,Frankfurt,隧道,105 ms,204 Mbps,26214 kB/s
