中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,52 ms,354 Mbps,45363 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,25 ms,76 Mbps,9756 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,22 ms,742 Mbps,95027 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,26 ms,639 Mbps,81817 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,378 Mbps,48435 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,71 ms,15 Mbps,2039 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,68 ms,420 Mbps,53760 kB/s
35.230.79.26,443,34.168.250.177,US,Seattle,隧道,55 ms,522 Mbps,66867 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,78 ms,453 Mbps,58060 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,99 ms,211 Mbps,27033 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,109 ms,201 Mbps,25804 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,58 ms,428 Mbps,54784 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,524 Mbps,67174 kB/s
192.9.158.188,443,192.9.158.188,US,San Jose,中转,52 ms,362 Mbps,46387 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,69 ms,358 Mbps,45875 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,18 ms,589 Mbps,75468 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,408 Mbps,52326 kB/s
35.197.23.75,443,34.168.250.177,US,Seattle,隧道,55 ms,511 Mbps,65433 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,247 Mbps,31641 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,60 ms,116 Mbps,14950 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,201 Mbps,25804 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,105 ms,184 Mbps,23552 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,59 ms,492 Mbps,63078 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,39 ms,268 Mbps,34304 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,108 ms,49 Mbps,6391 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,88 ms,45 Mbps,5764 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,149 ms,153 Mbps,19660 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,83 ms,250 Mbps,32051 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,213 ms,40 Mbps,5183 kB/s
152.67.44.30,443,152.67.44.30,BR,S
