中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,26 ms,2 Mbps,321 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,39 ms,548 Mbps,70144 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,52 ms,539 Mbps,69017 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,38 ms,545 Mbps,69836 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,43 ms,522 Mbps,66867 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,415 Mbps,53145 kB/s
129.146.46.164,443,129.146.46.164,329 Mbps,42188 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,50 ms,550 Mbps,70451 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,38 ms,298 Mbps,38195 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,58 ms,484 Mbps,62054 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,68 ms,480 Mbps,61542 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,122 ms,150 Mbps,19251 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,128 ms,203 Mbps,26009 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,111 ms,42 Mbps,5428 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,121 ms,164 Mbps,20992 kB/s
141.144.200.134,443,2606:f240:f00:2be4:0:3123:621c:4abb,DE,Frankfurt,隧道,141 ms,153 Mbps,19660 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,146 ms,33 Mbps,4272 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,140 ms,48 Mbps,6175 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,135 ms,170 Mbps,21811 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,170 ms,43 Mbps,5596 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,222 ms,61 Mbps,7916 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,126 ms,45 Mbps,5843 kB/s
